Year,Month,Day,Period,309_WIND_1,317_WIND_1,303_WIND_1,122_WIND_1
2020,7,2,10,0.8,0,24.1,1.9
2020,7,2,11,0.1,0,43.2,9.4
2020,7,2,12,0,15.6,82.3,0.4
2020,7,2,13,3.7,49.3,54.2,109.4
2020,7,2,14,14.9,110.8,94.7,62.2
2020,7,2,15,44,256.5,79.9,99.4
2020,7,2,16,55.1,132.1,83.9,136
2020,7,2,17,26.9,147,105.1,332.1
2020,7,2,18,0.9,0,33.8,0
2020,7,2,19,0,0,15.8,0
2020,7,2,20,0,0,8.4,0.8
2020,7,2,21,0.2,146.7,1.7,150.9
2020,7,2,22,11.1,157.4,212.3,89.3
2020,7,2,23,48.3,39.4,185.8,46.7
2020,7,2,24,73,27.6,80.3,14.8
2020,7,3,1,75.2,31.3,12,12
2020,7,3,2,69.8,25.6,16.4,5.4
2020,7,3,3,44.3,21.1,15.8,5.1
2020,7,3,4,40.5,17,17.4,13.6
2020,7,3,5,45.3,22.2,18.5,1.2
2020,7,3,6,66.4,3.3,31.7,0
2020,7,3,7,58.2,0,14.3,0.2
2020,7,3,8,23.9,0,0.1,0.2
2020,7,3,9,3.1,0,0,0.4
2020,7,3,10,0,0,0,0
2020,7,3,11,0,0,2.9,8.6
2020,7,3,12,0,0,10.5,10.8
2020,7,3,13,0,0,22.3,21.1
2020,7,3,14,0,0.1,24.7,23.6
2020,7,3,15,0,2.4,3.4,33.7
2020,7,3,16,0.2,87.4,22.1,40.3
2020,7,3,17,0.6,48.6,18.1,78.1
2020,7,3,18,0,0,13.3,0
2020,7,3,19,0,19.8,8.3,0
2020,7,3,20,0,1.5,17.7,3.5
2020,7,3,21,0,0,31.5,8.6
2020,7,3,22,0,0,10.3,0
2020,7,3,23,0.1,0,0.4,0
2020,7,3,24,0,0.1,200.5,0
2020,7,4,1,4.7,0.2,372.8,0.1
2020,7,4,2,2.8,1,273.7,1.6
2020,7,4,3,16.8,2.1,258.1,9.2
2020,7,4,4,28,2.6,185.3,15.1
2020,7,4,5,28.3,89.6,127.8,4.7
2020,7,4,6,18.4,177.7,57.6,18.4
2020,7,4,7,15,162.5,10.2,13.7
2020,7,4,8,3.8,107.8,0.1,27.1
2020,7,4,9,0,47.1,0,0
2020,7,4,10,0,5.8,0,0
2020,7,4,11,0.5,3,2,0
2020,7,4,12,0,4.3,6.7,18.6
2020,7,4,13,0,5.1,5.6,16.9
2020,7,4,14,0,0.7,6,1.9
2020,7,4,15,0,0,10.3,11.1
2020,7,4,16,0.3,0,11.3,0
2020,7,4,17,0.1,0.8,16.4,0
2020,7,4,18,2.4,0.4,28.9,0
2020,7,4,19,1.4,2.9,21.3,1
2020,7,4,20,2.5,0.4,19.6,0.1
2020,7,4,21,0.8,0,17.3,0
2020,7,4,22,0.1,5.5,3.8,0
2020,7,4,23,0,2.3,1.4,0
2020,7,4,24,0,0,448.7,3.9
2020,7,5,1,29.4,0,401.2,14.2
2020,7,5,2,22.1,0.3,256.6,25.5
2020,7,5,3,26.2,5,145.7,2.6
2020,7,5,4,18.6,0.2,56,0
2020,7,5,5,10.7,0,34.2,0
2020,7,5,6,9.9,0,12.7,0
2020,7,5,7,12.1,2.9,9.8,0
2020,7,5,8,4.5,2.8,8.6,0
2020,7,5,9,0.8,0.1,3.7,0
2020,7,5,10,2.7,0,4.2,0
2020,7,5,11,3.3,1.4,4.9,0.7
2020,7,5,12,3,1.9,7.3,6.2
2020,7,5,13,1,2.7,8.8,12.6
2020,7,5,14,1.4,3,14.1,12.1
2020,7,5,15,2.1,2.9,12.3,14.6
2020,7,5,16,2.9,3.4,7,18.5
2020,7,5,17,4.6,10.8,13.4,17.7
2020,7,5,18,2.8,15.7,7.7,12.7
2020,7,5,19,1.8,18.4,53.3,25.5
2020,7,5,20,11.6,1.2,21.2,31.8
2020,7,5,21,33.8,52.7,0.5,23.1
2020,7,5,22,16,71,3.7,39.2
2020,7,5,23,9.6,138.3,50.6,139.3
2020,7,5,24,37.6,348.8,17.9,235.4
2020,7,6,1,10.3,259.8,117.3,73.5
2020,7,6,2,11.7,148.6,112.5,176.7
2020,7,6,3,26.8,170.9,174.9,55.3
2020,7,6,4,4.6,261.5,144.7,67
2020,7,6,5,3.9,341,177.5,76.8
2020,7,6,6,4.4,286,138.9,38.5
2020,7,6,7,5.3,163,79.6,6.8
2020,7,6,8,17.2,118.8,105.6,0
2020,7,6,9,20.1,20.1,57.6,0
2020,7,6,10,13.6,1.7,11.7,0
2020,7,6,11,6.8,0,18.9,0
2020,7,6,12,0.1,0.1,10.6,18.5
2020,7,6,13,0,0.7,0,28.7
2020,7,6,14,0,2.7,0,30.2
2020,7,6,15,0,2.1,0,21
2020,7,6,16,0,10.9,0.1,30
2020,7,6,17,1.8,0.4,6.4,10.7
2020,7,6,18,5.9,17,27.1,0.4
2020,7,6,19,6.8,19.4,29.1,1.8
2020,7,6,20,7.6,4.5,22.2,21
2020,7,6,21,3.4,7.5,102.1,25.9
2020,7,6,22,5.2,19.4,56.4,28.1
2020,7,6,23,10.7,29.9,46.2,35.4
2020,7,6,24,11.8,42.7,114.2,126.4
2020,7,7,1,23.8,44.5,53.2,58.7
2020,7,7,2,22.1,28.3,21.6,29.7
2020,7,7,3,19.6,27.8,36.6,44.5
2020,7,7,4,12,9.2,48.7,27.4
2020,7,7,5,7,33.6,14.7,0
2020,7,7,6,14.6,14.5,1.5,0
2020,7,7,7,26.3,11.8,19.5,0
2020,7,7,8,33.4,14,14.1,0
2020,7,7,9,18.8,2.4,0.5,0
2020,7,7,10,9,0,0.6,0
2020,7,7,11,0.1,23.6,1.2,2.9
2020,7,7,12,0.1,2.9,4.1,0.8
2020,7,7,13,0,21.1,5.9,39.8
2020,7,7,14,0,19,1.8,43
2020,7,7,15,0.7,17.2,21.8,46.4
2020,7,7,16,0.2,43.4,84.1,73.5
2020,7,7,17,0,57.9,107.3,65.5
2020,7,7,18,0.1,248.5,79.7,25.6
2020,7,7,19,2.2,358.7,98.7,0
2020,7,7,20,12.2,573.3,165.6,0
2020,7,7,21,19,746,344.4,231.3
2020,7,7,22,73.9,725.7,454.4,371
2020,7,7,23,50.7,667.6,314.8,321.1
2020,7,7,24,8.6,559.2,166.2,397.2
2020,7,8,1,43.6,579.8,134.6,463.3
2020,7,8,2,61.1,638.5,115.9,456.1
2020,7,8,3,70.7,688.9,129.3,340.2
2020,7,8,4,73.9,609.9,7.6,309.3
2020,7,8,5,67.1,627.2,4.2,102
2020,7,8,6,73,642.1,0.7,29.9
2020,7,8,7,92.4,511.1,20.6,12.3
2020,7,8,8,77,391.4,19.9,19.2
2020,7,8,9,51.4,374.1,0,11
2020,7,8,10,54.9,301.1,0.6,2.8
2020,7,8,11,38.5,194,7.4,1.1
2020,7,8,12,28.3,132.3,36.7,6.9
2020,7,8,13,25.6,85.2,73,11.7
2020,7,8,14,7.1,77.9,54.7,30.5
2020,7,8,15,26.1,96.9,210.4,89.5
2020,7,8,16,64.8,110.5,352.1,44.2
2020,7,8,17,86.9,92.3,370.4,0.1
2020,7,8,18,74.4,87.3,316.4,460.8
2020,7,8,19,39.6,122.7,210,231.9
2020,7,8,20,89.3,107,195.9,33.3
2020,7,8,21,118.4,262,230.4,126.7
2020,7,8,22,124.7,275.3,267.2,11.9
2020,7,8,23,135.5,550.7,344,299.4
2020,7,8,24,130.9,472.6,246.8,390.7
2020,7,9,1,107.4,277.8,135.4,126.1
2020,7,9,2,95.7,369.8,61,167.8
2020,7,9,3,76.5,487.9,125.9,77.8
2020,7,9,4,85.3,562.1,48.4,118.8
2020,7,9,5,81.8,637.1,34.6,25.4
2020,7,9,6,51.2,631.8,60,3.2
2020,7,9,7,63.5,566.3,31.1,0
2020,7,9,8,50.7,430.9,17.1,0
2020,7,9,9,21.1,378.3,2,0
2020,7,9,10,3.3,315.6,2.1,0.8
2020,7,9,11,3.5,243.4,5.2,24.5
2020,7,9,12,7.7,172.1,2.5,53.2
2020,7,9,13,5.4,112.4,27.4,116.6
2020,7,9,14,4.9,88.3,61.3,99.4
2020,7,9,15,8.7,144.3,142,183.3
2020,7,9,16,22.3,210.5,264.9,301.8
2020,7,9,17,48.3,370.1,451.4,364.7
2020,7,9,18,67.3,263.2,566.5,139.3
2020,7,9,19,70.4,259.8,401.2,174.6
2020,7,9,20,106.2,304.3,489.8,310.5
2020,7,9,21,17,381.3,202.1,359.3
2020,7,9,22,40.8,617.2,293.9,626
2020,7,9,23,9.8,648.4,273.6,663.8
2020,7,9,24,11.6,695.5,181.6,609.5
2020,7,10,1,24,649.8,186.8,496
2020,7,10,2,95.9,777.5,24.5,668.4
2020,7,10,3,68,780.6,39,633.7
2020,7,10,4,62.6,442.2,17.8,567
2020,7,10,5,67.7,580.7,0,416.7
2020,7,10,6,69,594.6,0,296.8
2020,7,10,7,58,493.7,0,150.9
2020,7,10,8,30.7,314.9,0,37
2020,7,10,9,12.7,189.3,0,1.4
2020,7,10,10,6.5,17.7,0.5,0
2020,7,10,11,0,0,0,0
2020,7,10,12,0,0,0,0
2020,7,10,13,3.7,0,0,0
2020,7,10,14,4.5,0,1.6,0.2
2020,7,10,15,0.6,0,0.2,0.4
2020,7,10,16,0,0,0.5,0
2020,7,10,17,0,0,0,0
2020,7,10,18,0,0,0.9,0
2020,7,10,19,0,0,0,0
2020,7,10,20,0,0,0,1.3
2020,7,10,21,0,0,0,0.9
2020,7,10,22,0,0,0,0.4
2020,7,10,23,0,3.8,0,0.1
2020,7,10,24,0,4.5,0,8.6
2020,7,11,1,0,9.4,0,16.7
2020,7,11,2,0,3.6,0,23.1
2020,7,11,3,0,0.9,0,20.1
2020,7,11,4,0,0.3,0,24.7
2020,7,11,5,0,0.5,0,26.3
2020,7,11,6,0.1,8.7,0,0.8
2020,7,11,7,0.1,17.7,0,0
2020,7,11,8,0.8,13.6,0,0
2020,7,11,9,0,0,0,0
2020,7,11,10,0.2,0,0,0
2020,7,11,11,1.4,0.2,2.7,11.9
2020,7,11,12,4.1,0,0.3,2.7
2020,7,11,13,2.1,0,0.3,0.8
2020,7,11,14,2.2,0,6.4,2.9
2020,7,11,15,3.2,1.4,24.4,7
2020,7,11,16,4.7,0.4,14.4,6.4
2020,7,11,17,5,0,18.2,6.1
2020,7,11,18,0.9,0,22.6,1.4
2020,7,11,19,0,0,18,1.2
2020,7,11,20,0.3,0,15.8,0.7
2020,7,11,21,0.9,0,11,0
2020,7,11,22,2.2,0,0,0
2020,7,11,23,2.9,0.1,0.7,13.5
2020,7,11,24,1.8,1.1,1.2,14.8
2020,7,12,1,0,2.6,0.1,23.3
2020,7,12,2,0,2.6,1.1,32.6
2020,7,12,3,0.8,10.8,12.4,28.2
2020,7,12,4,1.2,7.3,12.8,0.1
2020,7,12,5,3.8,1.2,11.3,0
2020,7,12,6,1.3,0.8,8.7,0
2020,7,12,7,2.1,10.5,11.7,1.7
2020,7,12,8,1.7,20.1,6.3,19.9
2020,7,12,9,0,0.5,0,0
2020,7,12,10,0,0,0,0
2020,7,12,11,0,0.2,0,0
2020,7,12,12,0,0,0,0
2020,7,12,13,0,0,0.6,0.1
2020,7,12,14,0,0,7.6,0
2020,7,12,15,0,0.3,11.1,0.1
2020,7,12,16,0,2.5,6,0
2020,7,12,17,0.3,0.9,15.6,0.3
2020,7,12,18,0.4,1.4,79.3,13.1
2020,7,12,19,0,0.1,200.9,11.5
2020,7,12,20,4.7,0.1,235.5,8.1
2020,7,12,21,10.3,193.8,158.1,54.5
2020,7,12,22,42.9,255.3,175.1,335.2
2020,7,12,23,33.2,307.6,270.6,390.6
2020,7,12,24,2.5,563.5,236.3,510.6
2020,7,13,1,2.2,687.9,123.8,579
2020,7,13,2,14.7,697,77.4,603
2020,7,13,3,31.2,681,56.6,622.4
2020,7,13,4,35.4,615.9,45.3,582.6
2020,7,13,5,58.2,521.7,84.1,592.9
2020,7,13,6,63.5,592.4,151.6,594.8
2020,7,13,7,53,680.9,141.8,546.2
2020,7,13,8,44.2,582.4,74.4,366
2020,7,13,9,39.7,539.1,20.7,236
2020,7,13,10,33.7,517.8,9.7,108.8
2020,7,13,11,18.6,436.7,16.7,118.1
2020,7,13,12,30.5,367.3,37.2,141
2020,7,13,13,31.8,371.2,75.5,183.5
2020,7,13,14,30,394.4,65.6,265.7
2020,7,13,15,19.8,364.6,49.7,329.3
2020,7,13,16,15.7,312.5,103.9,345.9
2020,7,13,17,14.4,298.6,124.7,350.4
2020,7,13,18,44.1,335.6,288.8,449.3
2020,7,13,19,72,281.3,255.2,463.6
2020,7,13,20,68.1,212.8,162.1,385.3
2020,7,13,21,49.2,217,108.7,326.5
2020,7,13,22,48.1,288.9,253.2,396.4
2020,7,13,23,57.8,430.4,177.6,435.5
2020,7,13,24,36.2,543,141.7,509.6
2020,7,14,1,39.5,635,16.6,501.5
2020,7,14,2,24.5,521.9,4,423.1
2020,7,14,3,15,419.4,9.6,224.7
2020,7,14,4,11.8,530.4,21.1,148.5
2020,7,14,5,16.6,527.7,32.8,78
2020,7,14,6,24,522.8,32.5,75.2
2020,7,14,7,20.5,479,27.3,75.7
2020,7,14,8,22.1,153.1,0,13.5
2020,7,14,9,5,24,0,0
2020,7,14,10,1.1,2.6,0,0
2020,7,14,11,2.1,4.2,0.5,0
2020,7,14,12,3,26.6,71.3,0.4
2020,7,14,13,2.2,15,142,0.2
2020,7,14,14,1.9,20.8,163.6,0.1
2020,7,14,15,0.5,49.1,221.7,15.9
2020,7,14,16,2.9,102.4,251.6,84.4
2020,7,14,17,9.4,122.3,307.4,94.2
2020,7,14,18,32.2,126.8,355.6,60.5
2020,7,14,19,17.4,148.4,290.9,120.6
2020,7,14,20,30.8,139.7,332.3,217.9
2020,7,14,21,104,198.1,334.7,267.3
2020,7,14,22,113.3,504.6,377.9,495.9
2020,7,14,23,121.6,690.4,559,621.5
2020,7,14,24,138.8,671.9,617.7,641.7
2020,7,15,1,126.4,670.5,491.3,627.7
2020,7,15,2,126,722.8,390.8,626.9
2020,7,15,3,118.9,684.8,198.6,487
2020,7,15,4,101.9,637.3,306.5,547.6
2020,7,15,5,124.5,643.5,423.8,405.3
2020,7,15,6,96.1,651.4,415.7,491.7
2020,7,15,7,115.5,389.3,535.6,340.4
2020,7,15,8,80.8,203.7,387.1,105.1
2020,7,15,9,49.9,130.1,174.6,42.8
2020,7,15,10,14.4,134.8,191.1,3
2020,7,15,11,13.6,184.9,257.9,53.5
2020,7,15,12,29.9,154.5,329.6,126
2020,7,15,13,38.7,191.9,402.2,111.1
2020,7,15,14,15.2,270.5,370.1,144.2
2020,7,15,15,30.8,240.7,413.7,258.8
2020,7,15,16,41.3,179.2,413.7,275.2
2020,7,15,17,56.9,255.3,596.8,335.3
2020,7,15,18,73.3,488.6,542.3,544.1
2020,7,15,19,103.4,176,546.2,463.9
2020,7,15,20,102.9,429.5,586.3,572.3
2020,7,15,21,129.2,311.3,658,502.7
2020,7,15,22,128,476.4,777.7,553.1
2020,7,15,23,118.1,623.7,742.6,620.1
2020,7,15,24,127.3,711.6,753.8,673.9
2020,7,16,1,109.3,684.5,713.3,606.5
2020,7,16,2,103.5,574.8,651.5,569.6
2020,7,16,3,138.6,569.7,500.7,503.9
2020,7,16,4,126.2,485.8,499.2,345.5
2020,7,16,5,123.8,468.5,459.4,484.5
2020,7,16,6,108.8,533.1,316.1,592.4
2020,7,16,7,89.7,545.8,108.9,494.5
2020,7,16,8,39.3,535.2,2.7,318.7
2020,7,16,9,29.5,510.1,15.4,134.1
2020,7,16,10,21.1,441,33.5,98
2020,7,16,11,13.3,281.3,82.4,124.1
2020,7,16,12,4.9,254.4,74.7,133.2
2020,7,16,13,2.4,195,63.6,95
2020,7,16,14,3.7,145.7,80.4,96.2
2020,7,16,15,5.4,156.8,100.5,142.8
2020,7,16,16,6.1,152.3,97.5,138.1
2020,7,16,17,4.4,119.6,69.4,138.2
2020,7,16,18,11.4,31.1,194.2,15.6
2020,7,16,19,7.8,25.9,182.7,10.6
2020,7,16,20,6.5,31.9,169.8,5.2
2020,7,16,21,14.5,48.6,214.7,10.4
2020,7,16,22,32.1,36.4,514.1,19.4
2020,7,16,23,83.8,40,499.7,22.2
2020,7,16,24,76.8,122,373.9,30.4
2020,7,17,1,57.6,346.6,255.7,107.3
2020,7,17,2,26.9,586,222.8,371.8
2020,7,17,3,17.1,644.3,290,481.6
2020,7,17,4,11.1,630.7,349.1,506.5
2020,7,17,5,6.2,558.8,325,439.3
2020,7,17,6,6.3,489.6,266.4,370.7
2020,7,17,7,2.1,392.7,242.1,241
2020,7,17,8,0.4,187.2,59,88.1
2020,7,17,9,0,163.8,3.7,53.5
2020,7,17,10,0,128.2,0.6,44.6
2020,7,17,11,0,78.9,22.5,55.8
2020,7,17,12,0,25.7,89.9,59.8
2020,7,17,13,0.4,62.4,101.7,64.2
2020,7,17,14,3.6,85.2,160.2,100.9
2020,7,17,15,9.1,95,199.7,80.6
2020,7,17,16,5.6,105.5,216.9,74.8
2020,7,17,17,5.4,104.7,197.6,125.6
2020,7,17,18,1.1,64.3,204.9,127.9
2020,7,17,19,5,63.1,220.3,138.2
2020,7,17,20,12.6,68.4,198,108.1
2020,7,17,21,17.2,60.3,185.1,118.7
2020,7,17,22,31.6,50.1,234.7,118.1
2020,7,17,23,18.7,60.7,211.7,58.3
2020,7,17,24,56.5,126.6,271.1,33.7
2020,7,18,1,56.8,204.2,282.7,60.9
2020,7,18,2,13.7,381.7,97.5,179.9
2020,7,18,3,1.9,574.7,40.5,246.6
2020,7,18,4,4,543.3,39.7,117.5
2020,7,18,5,0,506.3,9.3,123.2
2020,7,18,6,0.7,426.2,0.5,109
2020,7,18,7,0.7,382.4,0,195.2
2020,7,18,8,0.6,201.6,0,209.1
2020,7,18,9,0,78.9,0,105.6
2020,7,18,10,0,32.4,0,57.5
2020,7,18,11,0,19,17.4,39.7
2020,7,18,12,0,16.2,35.4,21.1
2020,7,18,13,0,16.6,29.6,16.6
2020,7,18,14,0.1,12.8,64.2,28.3
2020,7,18,15,1,11.5,112.5,30.1
2020,7,18,16,6.2,37.2,222.5,61.6
2020,7,18,17,11.2,73.9,272.7,77.4
2020,7,18,18,11.4,64.3,277.7,96.9
2020,7,18,19,5.9,54.4,312.4,98
2020,7,18,20,8.6,84.4,234.9,108.1
2020,7,18,21,43.1,188.8,207.7,196.3
2020,7,18,22,106.2,122.9,320.6,331.4
2020,7,18,23,32.8,98.6,597.7,213.3
2020,7,18,24,56.3,137,429.9,198.4
2020,7,19,1,47.5,326.2,82.2,215.5
2020,7,19,2,35,612,9,232.4
2020,7,19,3,15.6,617.7,0.8,136.2
2020,7,19,4,3,600.9,0,89.7
2020,7,19,5,1,526.7,1.3,48.3
2020,7,19,6,1,532,1.7,36.1
2020,7,19,7,1.8,455.6,1.6,9.8
2020,7,19,8,6.5,152.3,1.6,0
2020,7,19,9,1.8,34.8,0,0
2020,7,19,10,1.5,2.9,0,0
2020,7,19,11,0.5,8.5,0.3,0
2020,7,19,12,0,5.1,0,0.1
2020,7,19,13,0,0.1,1.1,0.1
2020,7,19,14,0.2,0.2,8,1.2
2020,7,19,15,0.6,2.3,14.5,4.8
2020,7,19,16,0.4,1.9,15.3,17.1
2020,7,19,17,0.1,3.7,13.1,26
2020,7,19,18,0.3,0.6,17.9,0.1
2020,7,19,19,0.2,0.9,30.4,0
2020,7,19,20,0.1,0.2,43.8,0
2020,7,19,21,0,6.4,66.2,0.4
2020,7,19,22,0,21.4,64.9,6.6
2020,7,19,23,0,25.2,120.8,7.7
2020,7,19,24,3.9,37,584.8,66.1
2020,7,20,1,44.9,40.5,468.2,87.7
2020,7,20,2,8.2,43.8,251.2,95.3
2020,7,20,3,0.2,71.5,94.9,126.7
2020,7,20,4,4.1,535.3,20.8,155.7
2020,7,20,5,2.5,573.6,0.8,169.9
2020,7,20,6,8,595.6,2.2,139.6
2020,7,20,7,2.2,593.3,5.3,96.5
2020,7,20,8,15.2,484.7,0.6,72.4
2020,7,20,9,12.8,220.3,0,24.4
2020,7,20,10,8.4,72,0,15
2020,7,20,11,2.5,45.9,0.4,23.2
2020,7,20,12,0,72.7,0,49
2020,7,20,13,0,72.6,0,66.9
2020,7,20,14,0,51.4,0,79.8
2020,7,20,15,0,35,0,115.6
2020,7,20,16,0.1,31.7,12,185.3
2020,7,20,17,0,37.3,22.3,247.1
2020,7,20,18,8.9,142.5,339,281.5
2020,7,20,19,21.1,145.8,293.8,261
2020,7,20,20,83.6,161.6,189.8,269.7
2020,7,20,21,98.6,238.9,256,297.5
2020,7,20,22,111,245,362,538.4
2020,7,20,23,115.6,199.2,547.2,535.9
2020,7,20,24,66.3,304.3,333.4,534.8
2020,7,21,1,40.2,338.9,231.6,569.2
2020,7,21,2,8.8,566.5,99.3,601.1
2020,7,21,3,6,617.8,20.7,601.6
2020,7,21,4,4.4,668.1,1.7,574.5
2020,7,21,5,10.2,653.6,11.7,580.9
2020,7,21,6,22.9,558.3,27.2,561.6
2020,7,21,7,16.6,459,41.8,514.1
2020,7,21,8,22.1,222.4,47.4,270.8
2020,7,21,9,9.1,194,36.7,80.9
2020,7,21,10,1.1,90.4,29.5,45.6
2020,7,21,11,0,50.7,4.8,15.4
2020,7,21,12,0,58.8,0.6,29.4
2020,7,21,13,0,67.7,0,47.3
2020,7,21,14,0,62.3,0,50.8
2020,7,21,15,0,49.7,0,72.5
2020,7,21,16,0,5.1,0,11.4
2020,7,21,17,0,0,0,0
2020,7,21,18,9.3,1.6,14.1,23.5
2020,7,21,19,4.3,65.4,20.5,129.7
2020,7,21,20,1.1,97,37.9,113.7
2020,7,21,21,0.9,100,46.2,103
2020,7,21,22,4.2,38.8,72.7,23.9
2020,7,21,23,4.3,15.5,414.3,0.5
2020,7,21,24,1.7,9.8,568.9,0.3
2020,7,22,1,12.6,17.5,458,83.8
2020,7,22,2,7.3,17.3,157.8,39.8
2020,7,22,3,3.1,16.7,49.2,8.4
2020,7,22,4,0.9,10.8,9.4,0.8
2020,7,22,5,0,42,3.4,0
2020,7,22,6,0,44.3,1.3,0
2020,7,22,7,0,24.8,2.2,0
2020,7,22,8,0,4,6.2,0
2020,7,22,9,0,0,0,0
2020,7,22,10,0,0,0,0
2020,7,22,11,0,2.4,0,0.8
2020,7,22,12,0,0,0,0.8
2020,7,22,13,0,0,3,0.7
2020,7,22,14,0,0,3.9,0.2
2020,7,22,15,0,7.5,5.1,0.2
2020,7,22,16,0,11.6,3.2,0
2020,7,22,17,0.1,6.6,4.1,0.4
2020,7,22,18,0.2,2.3,2.6,1.1
2020,7,22,19,0,1,1.2,5.4
2020,7,22,20,0,4.9,2,13.2
2020,7,22,21,0,20.1,24.8,3.3
2020,7,22,22,0,88.9,199.9,47
2020,7,22,23,0,44.2,255.8,63.7
2020,7,22,24,0,19.2,350.7,55.6
2020,7,23,1,27.9,15.1,402.2,72.1
2020,7,23,2,34.9,14.8,333.3,110.9
2020,7,23,3,19.2,12.3,178.9,105.6
2020,7,23,4,7.5,34,61.9,75.2
2020,7,23,5,3.2,53.4,29.7,48.7
2020,7,23,6,2.9,63.7,52.4,20.3
2020,7,23,7,2.8,54.5,61.1,5.1
2020,7,23,8,1.2,26.8,50.7,22.2
2020,7,23,9,0,21.3,25.8,8
2020,7,23,10,0.4,39.3,6.4,4.4
2020,7,23,11,0,14.8,4.7,10
2020,7,23,12,0.2,6.3,7.3,14.9
2020,7,23,13,0,0,14.5,12.1
2020,7,23,14,0.4,0,11.9,8.1
2020,7,23,15,0.6,0,28.6,1.9
2020,7,23,16,1.4,0,49.4,0.1
2020,7,23,17,1.2,0.6,53.9,6.6
2020,7,23,18,0.1,0.9,37.2,11
2020,7,23,19,0,6.2,49.6,8.5
2020,7,23,20,1.2,14.1,72.6,1
2020,7,23,21,3.9,13,69.3,3.2
2020,7,23,22,9.1,5.6,74.4,0.2
2020,7,23,23,11.4,0.4,101.3,0.3
2020,7,23,24,7.6,19.7,108.6,11
2020,7,24,1,6.9,13.6,87.6,21.4
2020,7,24,2,14,42.3,65.2,30.6
2020,7,24,3,23.3,43.1,67.8,37.4
2020,7,24,4,28.1,70.1,94.6,37.3
2020,7,24,5,24.8,63.3,105.2,26.5
2020,7,24,6,22.6,12.1,87.6,18.5
2020,7,24,7,27.4,29.3,101.5,31.4
2020,7,24,8,24.5,33.3,97.3,26.1
2020,7,24,9,12.9,1.1,64.3,0
2020,7,24,10,9.8,2.9,54.9,0
2020,7,24,11,7.4,0,44.4,0
2020,7,24,12,5.5,0,37.8,0
2020,7,24,13,2.9,0,38,0.4
2020,7,24,14,1.1,0,30.3,3.7
2020,7,24,15,0.4,0,29.8,12.5
2020,7,24,16,0.7,0.2,23.5,3.4
2020,7,24,17,0.3,4.7,29,8.5
2020,7,24,18,0.9,32.5,35,2.5
2020,7,24,19,4.8,45.9,52.3,0.9
2020,7,24,20,10,18.6,96.6,3
2020,7,24,21,5.2,3.7,170.5,4.6
2020,7,24,22,0.1,14.2,87.1,2.8
2020,7,24,23,1.9,33.9,92.1,3.2
2020,7,24,24,8.9,62.9,77.3,2.3
2020,7,25,1,15.1,13.5,33.7,14.2
2020,7,25,2,27.2,6.4,37.5,11.9
2020,7,25,3,38.5,7.1,161.9,6
2020,7,25,4,20.9,3.6,213.7,1
2020,7,25,5,55.5,3,167.2,0.4
2020,7,25,6,36.9,11.7,147.8,0
2020,7,25,7,42.1,29.2,110.8,0
2020,7,25,8,28.8,33.2,99.7,0.2
2020,7,25,9,13.8,37,35.8,27.8
2020,7,25,10,7.9,18.4,11.2,25.6
2020,7,25,11,4.9,5,7.8,11.1
2020,7,25,12,3.2,6.6,5.5,9.9
2020,7,25,13,2,11,5.4,27.7
2020,7,25,14,0.8,0.9,9.7,51
2020,7,25,15,1.9,6.4,14.7,74.7
2020,7,25,16,0.4,9.2,20.6,65.1
2020,7,25,17,1.4,6.1,20,50.4
2020,7,25,18,0,0.5,12.6,18.1
2020,7,25,19,0,2.2,14,16.4
2020,7,25,20,0,1.6,12.3,13.4
2020,7,25,21,0.4,17.8,9.4,16.1
2020,7,25,22,2.7,83.1,2.8,22
2020,7,25,23,0.3,85.8,0.5,28.5
2020,7,25,24,2.9,47.9,113.9,33.1
2020,7,26,1,53.1,32.3,520.7,2.6
2020,7,26,2,30.2,32,506.3,0.3
2020,7,26,3,21.6,30.7,464.1,0.9
2020,7,26,4,25.2,27.3,351.3,13.5
2020,7,26,5,36,39.7,245.4,23.3
2020,7,26,6,20.3,88,66.7,32.9
2020,7,26,7,12,82.7,82.4,1.5
2020,7,26,8,12.1,165.7,76.6,0
2020,7,26,9,4.3,8.5,18.8,0
2020,7,26,10,4.7,38,4.7,0
2020,7,26,11,8.7,0,0,0
2020,7,26,12,2.9,3.2,0,0.2
2020,7,26,13,2.1,3.7,0,1
2020,7,26,14,1.8,1.1,1.5,2.3
2020,7,26,15,0.6,0.8,5.8,8.9
2020,7,26,16,0.7,11.6,7.1,4.4
2020,7,26,17,0.9,3.5,2.5,3.6
2020,7,26,18,0,3.6,3.4,38.1
2020,7,26,19,0,11.8,6.5,34.1
2020,7,26,20,0,14.6,12.6,30.2
2020,7,26,21,0.1,29.7,18.6,32.3
2020,7,26,22,1.3,80.6,7.8,70.9
2020,7,26,23,1.2,63.5,583.5,74.9
2020,7,26,24,54.4,36.5,527.8,62.9
2020,7,27,1,64,31.5,564.2,59.1
2020,7,27,2,57.1,41,504.9,46.6
2020,7,27,3,47.4,168.6,434.5,78
2020,7,27,4,44.8,354.6,299,161.2
2020,7,27,5,20.6,401.1,170.2,172.5
2020,7,27,6,5.7,347.6,127.6,191.4
2020,7,27,7,2.9,346.9,97,192.9
2020,7,27,8,0.2,362.6,53.4,187.7
2020,7,27,9,0,167.8,31.8,42.8
