Year,Month,Day,Period,309_WIND_1,317_WIND_1,303_WIND_1,122_WIND_1
2020,8,9,220,1.2,5,20.3,5.3
2020,8,9,221,0.8,4.6,23.9,4.3
2020,8,9,222,1,4.9,24.4,4.9
2020,8,9,223,1.5,5.4,19.5,3.5
2020,8,9,224,1,4.9,13.9,4.2
2020,8,9,225,0.9,4.3,13.6,4.2
2020,8,9,226,1,5.7,11.8,4.7
2020,8,9,227,1.8,4.9,9.4,3.4
2020,8,9,228,0.5,4.7,12.4,4.8
2020,8,9,229,0.6,4.4,8,4.8
2020,8,9,230,0.9,4.8,6.8,5.3
2020,8,9,231,0.4,4.9,5.2,4.9
2020,8,9,232,1.3,5.3,6.4,4.9
2020,8,9,233,0.4,3.6,3.8,4.5
2020,8,9,234,1.1,4.6,4.1,5.3
2020,8,9,235,1,4.9,6.7,6.3
2020,8,9,236,0.2,5.1,6.8,3.1
2020,8,9,237,1.1,3.2,4.8,3.3
2020,8,9,238,1.4,4.1,3.9,5.1
2020,8,9,239,0.9,6.9,5.9,4.5
2020,8,9,240,0.2,5.4,5.4,5.1
2020,8,9,241,2.4,4.5,5.6,4.1
2020,8,9,242,3.7,5.3,5.2,3.5
2020,8,9,243,2.5,5.3,6.9,4.7
2020,8,9,244,1.5,9.3,4.4,8.2
2020,8,9,245,2.6,13.7,6,5.1
2020,8,9,246,4.4,21.3,5.7,2.9
2020,8,9,247,1.9,20.6,5,4.3
2020,8,9,248,0.5,15.2,4.5,7.2
2020,8,9,249,0.7,7.1,6.5,7.3
2020,8,9,250,1.5,6.3,6.6,7.2
2020,8,9,251,0.6,5.8,4,7.7
2020,8,9,252,1.4,9,4.1,14.5
2020,8,9,253,1,13,7.6,13.4
2020,8,9,254,0.7,12.9,4.9,7.9
2020,8,9,255,1.4,14.5,4.5,4.6
2020,8,9,256,1.3,13.8,4.1,4.1
2020,8,9,257,0.9,16,6.3,5.4
2020,8,9,258,0.9,16.6,6.5,5.3
2020,8,9,259,1.7,11.4,4.8,5.2
2020,8,9,260,2.5,6.7,5.3,4.6
2020,8,9,261,1.2,8.5,5.9,6.2
2020,8,9,262,0.5,9,5.5,8.8
2020,8,9,263,1.1,9.1,7.1,13
2020,8,9,264,1.1,5.6,3.9,10.7
2020,8,9,265,1.3,5.9,5.9,11.4
2020,8,9,266,1.4,6.9,7.4,15.3
2020,8,9,267,0.5,8.6,5.1,15.2
2020,8,9,268,1,8.5,10,20.4
2020,8,9,269,0.2,10.3,10.2,27.1
2020,8,9,270,1.3,16.4,10.4,28.3
2020,8,9,271,1.3,14.7,12.9,31.3
2020,8,9,272,0.6,14.1,14.5,31.3
2020,8,9,273,0.4,13.3,12,28.4
2020,8,9,274,1.2,9.6,15.7,30.4
2020,8,9,275,1.1,7.1,19.9,29.3
2020,8,9,276,0.5,6.3,15.1,42.2
2020,8,9,277,0.4,6.3,13.6,42.1
2020,8,9,278,1.6,6.1,14.6,38.9
2020,8,9,279,0.5,5.6,12.6,30.8
2020,8,9,280,1.5,7.3,10.2,22.1
2020,8,9,281,1.2,11.4,7.2,17.4
2020,8,9,282,0.8,11.6,5.1,14.4
2020,8,9,283,0.9,12.1,6.2,13.2
2020,8,9,284,0.8,9,8.8,14.1
2020,8,9,285,2.1,9.7,7.3,14.7
2020,8,9,286,1.3,13.1,5.7,15
2020,8,9,287,0.4,13.5,4.7,16.7
2020,8,9,288,0.5,14.6,6.8,14.2
2020,8,10,1,1,14.7,4,14.8
2020,8,10,2,1.7,13.3,7.3,26.7
2020,8,10,3,1.3,13.8,5,38.8
2020,8,10,4,0.5,18.8,5.2,53
2020,8,10,5,0.3,26.9,6.2,64.2
2020,8,10,6,2.4,32.5,6.4,71.8
2020,8,10,7,1.8,32.7,5.2,63.4
2020,8,10,8,0.3,30.2,4.1,51.8
2020,8,10,9,0.7,22.9,4.7,32.8
2020,8,10,10,2.8,18.2,6.7,18.3
2020,8,10,11,2.8,15.7,6,8.5
2020,8,10,12,2.2,11.2,5.9,9.6
2020,8,10,13,0.9,9.7,5.3,10.8
2020,8,10,14,2.8,11.4,11.1,15.2
2020,8,10,15,3.7,7.1,11.4,12.7
2020,8,10,16,3.4,3.5,12.1,9.3
2020,8,10,17,1.2,6.4,9.8,7.9
2020,8,10,18,3.4,7.2,12.9,4.6
2020,8,10,19,3.4,4.6,12.7,3.1
2020,8,10,20,2.8,4.3,9.3,6.5
2020,8,10,21,2.7,6.9,10.7,12.8
2020,8,10,22,5.6,5.8,5.5,19.5
2020,8,10,23,9.9,5,8.7,24.4
2020,8,10,24,13,5.4,11.7,36.5
2020,8,10,25,11.8,5.3,10.6,44.9
2020,8,10,26,11.1,7.3,12.3,39.1
2020,8,10,27,10.1,6.7,9.1,40.3
2020,8,10,28,8.2,5.8,16,35.9
2020,8,10,29,7.1,4.1,16.8,32
2020,8,10,30,5.1,6.7,22,33.6
2020,8,10,31,3.2,5.8,25.9,31.6
2020,8,10,32,3.2,4,23.5,24.5
2020,8,10,33,1.6,6.4,24,25.9
2020,8,10,34,1,14.4,24.2,18.9
2020,8,10,35,2.8,28.4,18.9,20.6
2020,8,10,36,2.4,39.8,16.6,25.1
2020,8,10,37,1,54.9,15.6,32
2020,8,10,38,0.4,81.8,15,40.5
2020,8,10,39,1,111.1,16.3,51.9
2020,8,10,40,1.7,135.8,15.1,51.4
2020,8,10,41,1.7,153.1,15.6,45.9
2020,8,10,42,0.6,160.5,20.1,49.9
2020,8,10,43,1.1,172.8,19.1,48.8
2020,8,10,44,0.8,176.2,29.7,45
2020,8,10,45,2,168.6,46.8,44.5
2020,8,10,46,2.2,148.1,57.6,38.9
2020,8,10,47,0.6,134,71.3,31.8
2020,8,10,48,0.7,127,88,28.5
2020,8,10,49,1.7,125.6,92.7,29.2
2020,8,10,50,1.4,127.2,85.2,27.3
2020,8,10,51,1.1,124.6,67.3,22.5
2020,8,10,52,0.2,119.4,45.2,21.9
2020,8,10,53,0.9,115,29.3,16.7
2020,8,10,54,0.4,114.3,14.4,17.5
2020,8,10,55,1.3,108.5,8.1,17.9
2020,8,10,56,1,100.7,7.6,15.6
2020,8,10,57,0.2,89.1,8.2,16.5
2020,8,10,58,0.6,78.2,6.2,16.8
2020,8,10,59,0.8,73.8,5.3,18.6
2020,8,10,60,2.1,71.9,6.3,15.7
2020,8,10,61,0.8,65,5.6,15.3
2020,8,10,62,0.1,51.7,6.2,14.2
2020,8,10,63,0.7,47.4,5.4,11.5
2020,8,10,64,1.2,49.4,5.5,13.2
2020,8,10,65,1.9,51.6,5.3,12.8
2020,8,10,66,1.3,46.7,6.3,12
2020,8,10,67,1.7,41.6,6.5,14
2020,8,10,68,0.9,37.1,5.7,12.3
2020,8,10,69,1.4,33.7,5,7.3
2020,8,10,70,0.7,27.5,4.6,8.8
2020,8,10,71,0.7,21.8,5.9,8.3
2020,8,10,72,0.7,18.4,6.5,8.1
2020,8,10,73,0.7,17.4,4.3,6.8
2020,8,10,74,2.1,14.5,4.4,5.4
2020,8,10,75,0.6,14.5,7.8,6
2020,8,10,76,0.4,10.9,7.7,3.7
2020,8,10,77,0.4,8.4,9.3,3.6
2020,8,10,78,0.4,6.8,8,5.8
2020,8,10,79,1.4,8.1,3.2,5.6
2020,8,10,80,0.6,5.2,5.3,3.4
2020,8,10,81,0.7,5.7,6.6,4.2
2020,8,10,82,0.8,4.9,6.9,5.6
2020,8,10,83,0.6,5.4,3.5,5.4
2020,8,10,84,0.9,5,9.7,5.1
2020,8,10,85,1.7,7.5,10.6,3.3
2020,8,10,86,0.7,4.9,12.3,6.5
2020,8,10,87,0.8,3.2,9.7,5.9
2020,8,10,88,0.6,6,7.3,5.8
2020,8,10,89,0.9,5.8,8,3.8
2020,8,10,90,2.7,5.4,7.8,5.7
2020,8,10,91,0.1,3.9,4.4,5
2020,8,10,92,0.5,3.9,5.6,4
2020,8,10,93,1.6,5.6,4.9,5.4
2020,8,10,94,1.9,5.5,7.4,4.2
2020,8,10,95,0.7,5.4,4.8,6.3
2020,8,10,96,0.4,5.1,5.1,4.3
2020,8,10,97,1.4,3.7,4.6,4.6
2020,8,10,98,2.7,5.6,5.3,4.9
2020,8,10,99,3.2,7.4,5,4.5
2020,8,10,100,1.9,4.2,6.7,4.2
2020,8,10,101,2.2,3.7,4.8,3.4
2020,8,10,102,2,5.5,4.4,4.6
2020,8,10,103,3,5.7,7.5,5
2020,8,10,104,3.4,3.9,8,3
2020,8,10,105,1.8,4.8,8.1,4.5
2020,8,10,106,3.5,5.2,10.7,5.2
2020,8,10,107,6.1,5.1,17.3,5.1
2020,8,10,108,6.9,7.1,19.1,5.7
2020,8,10,109,3.6,4.4,27.4,3.3
2020,8,10,110,1.7,6,38.2,4.4
2020,8,10,111,2.3,5.9,49.4,5.3
2020,8,10,112,2.8,3.7,59.8,3.9
2020,8,10,113,1.4,4.1,72.6,5
2020,8,10,114,0.3,5.3,96.7,4.5
2020,8,10,115,1.5,5,120.7,3.1
2020,8,10,116,3.5,5.3,139.5,5.2
2020,8,10,117,3.7,4.5,144.6,4.7
2020,8,10,118,3,4.9,148.4,5.3
2020,8,10,119,3.1,6.1,154.5,4.4
2020,8,10,120,4.6,5.7,198.6,3.4
2020,8,10,121,3,5.1,281.9,6.1
2020,8,10,122,2.2,3.9,384,4.6
2020,8,10,123,3.4,6.8,449,4.8
2020,8,10,124,5.2,6.6,450,4.8
2020,8,10,125,6.6,6,394.2,4.4
2020,8,10,126,6.5,4.9,303.8,5.1
2020,8,10,127,8.7,3.2,206.1,4.6
2020,8,10,128,9.8,7,121.7,3.9
2020,8,10,129,11,6.6,61.7,4.9
2020,8,10,130,9.8,8.8,26.1,4.6
2020,8,10,131,7.6,9.7,10.2,5.2
2020,8,10,132,4.4,8.6,5.8,5.5
2020,8,10,133,2.7,8.9,6.7,3.7
2020,8,10,134,2.6,10.3,16.5,4.3
2020,8,10,135,0.4,9.1,37.6,4.9
2020,8,10,136,0.5,12,58.7,5.4
2020,8,10,137,1.7,16.6,76.1,4.5
2020,8,10,138,1.6,10.8,96.5,8.6
2020,8,10,139,0.4,11.6,145.4,10
2020,8,10,140,0.6,11.4,210.5,9.6
2020,8,10,141,1,12.4,259.3,15.1
2020,8,10,142,0.7,13.9,261.2,17.6
2020,8,10,143,1.3,20.5,209.8,22.4
2020,8,10,144,0.8,21.7,122.9,28.2
2020,8,10,145,0.7,19.4,56.3,34.3
2020,8,10,146,0.9,20,27.6,44.7
2020,8,10,147,1.7,19.9,14.9,51.8
2020,8,10,148,0.6,21.9,8.5,49.1
2020,8,10,149,1.4,23.9,8,45.7
2020,8,10,150,0.7,26.4,12.3,48.5
2020,8,10,151,0.7,26.8,18.4,44.3
2020,8,10,152,1.3,33,17.1,42.5
2020,8,10,153,1.7,42.2,11.4,45.7
2020,8,10,154,0.5,52.7,9.5,57.1
2020,8,10,155,0.5,60.6,10.5,71.5
2020,8,10,156,1.8,80.5,7,97
2020,8,10,157,1.4,86.6,5.7,120.2
2020,8,10,158,0.7,77,8.2,134.4
2020,8,10,159,1.3,56.9,8.5,134.4
2020,8,10,160,0.7,44,7.5,141.4
2020,8,10,161,0.7,40.6,6.2,132.4
2020,8,10,162,0.8,38.1,4.8,110.5
2020,8,10,163,1.3,39.9,8.1,93.8
2020,8,10,164,1,47.6,11.3,73
2020,8,10,165,0.7,49,9.8,72
2020,8,10,166,1.6,39.2,13.1,75.7
2020,8,10,167,1.1,38.1,14.3,87.6
2020,8,10,168,1.1,44.9,18,94.1
2020,8,10,169,0.8,60.9,14.8,98.3
2020,8,10,170,1.1,73.2,15.3,100.4
2020,8,10,171,1.2,81.6,13.8,110
2020,8,10,172,2.2,96.8,12.6,126.9
2020,8,10,173,3.9,102.6,15.4,151.5
2020,8,10,174,3.9,110.1,11.2,185.9
2020,8,10,175,4.4,129.5,9.5,223.6
2020,8,10,176,6.1,167.3,8.2,272.8
2020,8,10,177,6.8,217.4,8.8,337.7
2020,8,10,178,5.2,271.8,10,409.3
2020,8,10,179,3.7,339.4,8.2,453
2020,8,10,180,5.4,400,5.3,474.6
2020,8,10,181,6.2,419.1,8,483.8
2020,8,10,182,5.9,381.8,8.2,492.7
2020,8,10,183,3,314.6,7.3,488.8
2020,8,10,184,1,240.3,10.4,480.1
2020,8,10,185,0.7,196.2,7.1,491.4
2020,8,10,186,1.5,183.2,9.7,529.6
2020,8,10,187,1.4,170.8,10.8,573.2
2020,8,10,188,0.3,148.5,7.1,592.2
2020,8,10,189,0.7,109.4,6.9,565.6
2020,8,10,190,1.1,61.1,4.7,499.5
2020,8,10,191,1,29,5.2,457.1
2020,8,10,192,1.2,14.6,6.8,453
2020,8,10,193,0.5,23.8,5.4,469.6
2020,8,10,194,0.9,39,6.3,485.8
2020,8,10,195,1.1,57.5,6.5,488.5
2020,8,10,196,1.2,78.1,6.7,472.1
2020,8,10,197,1.4,90.2,7.7,422.9
2020,8,10,198,1,88.6,6.3,349.7
2020,8,10,199,0.4,68.9,4.8,272.7
2020,8,10,200,1.7,38.4,8.4,215.7
2020,8,10,201,0.7,18.6,5.6,169.8
2020,8,10,202,0.6,10.5,3.9,137.8
2020,8,10,203,1.1,11.1,7,110.6
2020,8,10,204,1.7,9.2,9.8,96.2
2020,8,10,205,0.6,6.6,6.7,83.1
2020,8,10,206,0.8,6.8,8.3,80.7
2020,8,10,207,1.5,9.4,14.9,66.4
2020,8,10,208,0.7,12.9,26.8,53.2
2020,8,10,209,1.2,11.3,40.5,47.7
2020,8,10,210,1.1,13.4,54.9,37.2
2020,8,10,211,0.3,22.2,78.7,26.7
2020,8,10,212,0.8,43.5,105.5,14.9
2020,8,10,213,1,58.5,127.2,11.9
2020,8,10,214,1.2,54.7,153.2,9.4
2020,8,10,215,1,46.9,168.5,6.3
2020,8,10,216,0.7,36.7,171.6,5
2020,8,10,217,0.8,34.5,171.1,12.7
2020,8,10,218,2.3,36.9,176,34.1
2020,8,10,219,1.2,34.5,178.5,38.9
2020,8,10,220,1.1,30.1,181.8,31.1
2020,8,10,221,4.5,18.8,192,20.1
2020,8,10,222,20.7,7.8,205.8,11.3
2020,8,10,223,45.5,6.8,231.8,2.8
2020,8,10,224,75.6,9.9,251.1,4.7
2020,8,10,225,95.1,16,285.8,59.6
2020,8,10,226,93,69.7,320.7,237.4
2020,8,10,227,86.1,282.2,338.3,436.7
2020,8,10,228,81,614.8,345.5,622.5
2020,8,10,229,76.8,787.7,356,704.2
2020,8,10,230,73.4,781.3,374.6,700.8
2020,8,10,231,69.4,734.1,386.4,697.7
2020,8,10,232,64.7,717.8,379.6,688.9
2020,8,10,233,58.8,735.8,377,595
2020,8,10,234,52.7,758.7,357.1,376.9
2020,8,10,235,48.5,746.7,335.8,214.5
2020,8,10,236,49,670.8,316.4,176.7
2020,8,10,237,48.9,550.3,292,223.9
2020,8,10,238,44.2,408.5,264.9,294.3
2020,8,10,239,35.8,302.9,264.3,321.7
2020,8,10,240,29.5,252.5,279.5,297.3
2020,8,10,241,42.2,212.5,285.6,253.4
2020,8,10,242,71.1,168.9,273.1,211.7
2020,8,10,243,90.1,138.6,268,155.1
2020,8,10,244,90.2,130.8,274.3,95.6
2020,8,10,245,77.5,123.1,275.9,51.4
2020,8,10,246,63.8,133.2,278.8,29.5
2020,8,10,247,60.7,164.9,305.4,15.4
2020,8,10,248,65.9,218.5,342.6,17.4
2020,8,10,249,68.6,283.2,363.6,17.5
2020,8,10,250,70.9,341.2,382,35.7
2020,8,10,251,76.7,379.9,401.1,100
2020,8,10,252,90.5,369.7,418.3,215.7
2020,8,10,253,98.5,348.3,429.3,337.5
2020,8,10,254,105.7,329.4,427.9,421.3
2020,8,10,255,106.8,332.1,423.7,448
2020,8,10,256,111.9,352.8,424.2,421.6
2020,8,10,257,117.6,338,430.3,338.3
2020,8,10,258,120,281.4,428.3,249.1
2020,8,10,259,119.5,229.7,419,212
2020,8,10,260,115.3,199.5,409.2,225.4
2020,8,10,261,109.2,164.4,414.5,214.1
2020,8,10,262,101.3,125.6,421.5,164.1
2020,8,10,263,92.9,96.9,417.2,105.1
2020,8,10,264,84.5,81.5,405.2,79.6
2020,8,10,265,72.9,81.6,401.6,64.6
2020,8,10,266,59.2,91.6,414.5,57.7
2020,8,10,267,46.4,82.3,417.4,56.2
2020,8,10,268,39.4,45.5,411.5,48.6
2020,8,10,269,36.8,22.3,399.2,32.3
2020,8,10,270,37.2,22.6,380.9,16.9
2020,8,10,271,39.7,31.7,370.5,6.1
2020,8,10,272,40.2,29.9,345.3,4.9
2020,8,10,273,45.7,27,325.4,5.9
2020,8,10,274,52.6,22.1,310.5,8.7
2020,8,10,275,56.4,16.3,293,10.2
2020,8,10,276,62.7,10.1,280.5,16.3
2020,8,10,277,71.2,7.8,276.4,18
2020,8,10,278,82.3,12.6,265.1,34.6
2020,8,10,279,96.6,13.7,256.8,54
2020,8,10,280,118.4,22.7,250,57.7
2020,8,10,281,135.4,38.1,232.3,45.9
2020,8,10,282,140.8,69.2,216.3,28.8
2020,8,10,283,140.2,109.6,213.3,12.9
2020,8,10,284,136.4,165.1,211.6,7.4
2020,8,10,285,135.2,234,229.3,7.6
2020,8,10,286,136.4,304.5,250.3,9
2020,8,10,287,132.9,352.9,272.9,7.1
2020,8,10,288,132.8,368.8,289.1,5.8
2020,8,11,1,134.9,365.5,292.1,6.2
2020,8,11,2,134.1,354.9,280.6,5.6
2020,8,11,3,131.1,343.9,276.4,5.4
2020,8,11,4,129.4,336.9,262.4,4.2
2020,8,11,5,122.8,317.7,248.2,4.7
2020,8,11,6,111.9,289.8,232.5,6.1
2020,8,11,7,101.8,264.4,208.8,5.7
2020,8,11,8,92.5,242.4,185.9,5.3
2020,8,11,9,86.4,223.5,157.4,3.5
2020,8,11,10,79.8,211.2,141.1,6.7
2020,8,11,11,78.5,212.7,134.7,15.5
2020,8,11,12,74.1,229.7,132.9,32.3
2020,8,11,13,67.6,248.6,122,60.1
2020,8,11,14,60.4,262.7,115.7,103.6
2020,8,11,15,55.8,283,104.2,140.5
2020,8,11,16,55.8,304.1,98.7,159.7
2020,8,11,17,56.3,329.9,93.7,171.4
2020,8,11,18,48.3,353.7,91.9,187.8
2020,8,11,19,42.2,385.6,94.4,220.2
2020,8,11,20,37.1,411.5,79.3,247.4
2020,8,11,21,34.3,424.2,74.8,254.1
2020,8,11,22,33.5,423.2,77,240.9
2020,8,11,23,34.1,428.1,79.8,234.5
2020,8,11,24,30.4,441.1,91.5,232.2
2020,8,11,25,25.4,436.4,83.8,212.7
2020,8,11,26,19.8,398.1,81.5,184.6
2020,8,11,27,17,355.8,80.9,146.8
2020,8,11,28,15.2,321.4,96.8,120.2
2020,8,11,29,12,315.7,106.3,96
2020,8,11,30,12,313.3,99.1,84.6
2020,8,11,31,12.4,285.1,89.6,85.5
2020,8,11,32,12,239.4,84.1,98.9
2020,8,11,33,11.5,222.6,90.2,106.5
2020,8,11,34,7.6,240.3,99.3,108.3
2020,8,11,35,5.1,249.8,110.9,100.6
2020,8,11,36,7,246.5,114.8,96.8
2020,8,11,37,6.9,230,123.1,117.2
2020,8,11,38,4.9,228.3,136.8,135
2020,8,11,39,4.8,223.8,142,125.4
2020,8,11,40,7.5,231.5,140.9,91
2020,8,11,41,9.9,271.9,134.5,50.3
2020,8,11,42,9.1,355.8,126.5,31.8
2020,8,11,43,10.2,461.3,119.7,60.4
2020,8,11,44,11.3,565.5,126.8,132.4
2020,8,11,45,12.7,631.7,128.1,193.8
2020,8,11,46,14.3,648.1,115,236.9
2020,8,11,47,12.9,618.4,106.4,243.4
2020,8,11,48,12.1,562.2,118.5,227.3
2020,8,11,49,11.1,534.3,128.8,206.4
2020,8,11,50,14.8,536.5,126,192.2
2020,8,11,51,17.1,557,125.8,191.6
2020,8,11,52,17.5,574.7,122.1,193.1
2020,8,11,53,17.6,593,118.9,192.1
2020,8,11,54,17.4,613.9,110.8,190.3
2020,8,11,55,18.4,642.6,98.8,183.2
2020,8,11,56,15.1,669.2,88,180.8
2020,8,11,57,11.9,676.6,82.5,165.1
2020,8,11,58,10.9,669.2,78.5,143.1
2020,8,11,59,13.9,657.5,72.5,122.2
2020,8,11,60,16.3,657.8,76.2,109.5
2020,8,11,61,17.8,669.8,69.3,108.4
2020,8,11,62,18.5,667.2,59.9,107.3
2020,8,11,63,14.3,667.6,49.7,104.6
2020,8,11,64,13.4,657.2,43,105.2
2020,8,11,65,14.9,653.3,39.5,101.4
2020,8,11,66,15.9,651.5,33.3,93.7
2020,8,11,67,15.1,648.1,30.7,99.1
2020,8,11,68,13.4,640.3,21.7,108.8
2020,8,11,69,14.5,639.5,20.6,111.9
2020,8,11,70,13.1,629.6,17.7,102.1
2020,8,11,71,15.4,625.5,15.8,96.8
2020,8,11,72,19.4,617.4,15.4,87.4
2020,8,11,73,20.9,607.1,14.7,88.3
2020,8,11,74,20.8,601.8,15.5,92.6
2020,8,11,75,17.9,595.8,13.1,98.3
2020,8,11,76,13.8,594,5.9,90.9
2020,8,11,77,14.6,598.6,10.4,82.5
2020,8,11,78,15.3,606.1,14.5,78.3
2020,8,11,79,13.3,605.5,10.7,83.6
2020,8,11,80,11.2,596.7,4.3,95.5
2020,8,11,81,9,583.5,7.8,95.8
2020,8,11,82,9.7,572.6,7.8,85.7
2020,8,11,83,11.4,554.1,9.1,73.3
2020,8,11,84,13.3,527.1,6.8,69.4
2020,8,11,85,11.5,514.3,6.4,59.5
2020,8,11,86,9.7,509.2,4.7,56.7
2020,8,11,87,8.1,494.9,6.2,54.6
2020,8,11,88,11.8,466.5,6.9,46.4
2020,8,11,89,13.4,445.4,5.4,40.8
2020,8,11,90,16.5,436.6,6.7,32.1
2020,8,11,91,17,428.2,5.9,26.9
2020,8,11,92,17.6,416.6,6.4,24.4
2020,8,11,93,12.9,399.8,8.2,22.7
2020,8,11,94,10.1,397.8,5.1,19.6
2020,8,11,95,13.1,396.2,5.8,17.3
2020,8,11,96,18.1,400.6,5.1,17.4
2020,8,11,97,18.5,395.1,7.5,18
2020,8,11,98,14,388.1,6.6,10.2
2020,8,11,99,11.4,389.6,6.2,8.2
2020,8,11,100,11.7,373.1,5.3,13
2020,8,11,101,13.8,360.3,6.7,16.6
2020,8,11,102,12.8,351,5.5,15.6
2020,8,11,103,10.9,347,7.1,13.7
2020,8,11,104,12.1,347.1,5.1,15.9
2020,8,11,105,11.9,344.9,5,17.5
2020,8,11,106,8.2,331.9,4.1,14.8
2020,8,11,107,6.4,325.8,6.2,16.1
2020,8,11,108,6.9,321.2,8,15.9
2020,8,11,109,10.4,314.3,4.2,14.7
2020,8,11,110,10.6,302.7,4.4,22
2020,8,11,111,9,295.6,6.7,23.8
2020,8,11,112,8,281.7,7.5,21.9
2020,8,11,113,4.8,274.8,4.6,21
2020,8,11,114,3.8,269.8,3.3,26.5
2020,8,11,115,3.2,261.2,6.7,26.6
2020,8,11,116,2.8,245.3,6,26.4
2020,8,11,117,5.4,234.5,5,27.4
2020,8,11,118,3.4,229.2,3.6,27.7
2020,8,11,119,1.6,220,5.9,34.4
2020,8,11,120,2.8,202.1,7.7,32.3
2020,8,11,121,1.8,190.6,5.6,33.2
2020,8,11,122,1.4,185.6,6,33.8
2020,8,11,123,2,176.1,5.5,34.5
2020,8,11,124,1.3,159.1,8,34.4
2020,8,11,125,1.5,145.5,5.2,35.7
2020,8,11,126,1.6,139.3,4.6,35
2020,8,11,127,1.3,135.9,6.3,30.3
2020,8,11,128,1.7,129.6,7.7,32.7
2020,8,11,129,2.2,127.5,5.8,36.1
2020,8,11,130,1.5,119.2,4.7,35.9
2020,8,11,131,2,108.6,7.1,30.4
2020,8,11,132,1.9,104.8,7.8,22.6
2020,8,11,133,1.7,100.5,7.9,24.1
2020,8,11,134,1.9,103.7,6.6,28.7
2020,8,11,135,1.5,110.5,6.3,31.7
2020,8,11,136,0.9,106.8,7.2,37.1
2020,8,11,137,1.5,112.5,9,35
2020,8,11,138,0.8,102.9,8.3,28.4
2020,8,11,139,0.1,99.3,6.6,26.9
2020,8,11,140,1.3,94,8.8,34.8
2020,8,11,141,1.5,84.2,13,42
2020,8,11,142,0.7,75.2,10.5,44.8
2020,8,11,143,0.8,72.3,7.1,40.2
2020,8,11,144,0.9,73.3,9.7,42.9
2020,8,11,145,0.2,66.4,13.1,44.3
2020,8,11,146,2.6,66.1,15.5,48.6
2020,8,11,147,1.9,67.4,14.1,54
2020,8,11,148,0.7,63.5,11.8,55.9
2020,8,11,149,1.4,61.8,14.1,54.1
2020,8,11,150,1.5,64.6,16,58.4
2020,8,11,151,1.3,51.7,16.7,58.6
2020,8,11,152,0.5,46.5,15.6,58.7
2020,8,11,153,0.6,52.8,16.5,60
2020,8,11,154,1.5,48.2,19,68.8
2020,8,11,155,1.1,48.7,16,72.5
2020,8,11,156,0.9,43.4,16.1,69
2020,8,11,157,1.4,42.7,20.1,70
2020,8,11,158,2.1,46.6,23.7,70.8
2020,8,11,159,2.9,45.7,28.3,70.2
2020,8,11,160,1.7,32.3,27.9,62.6
2020,8,11,161,1,29.4,27.6,61.6
2020,8,11,162,1,39.6,29.1,67.3
2020,8,11,163,0.9,43.5,33.7,69.4
2020,8,11,164,0.9,33.3,37.4,66.9
2020,8,11,165,1.3,27.6,37.9,69.4
2020,8,11,166,1.4,28.7,37.9,65
2020,8,11,167,1.1,30.8,43,65.6
2020,8,11,168,2,34.9,52.5,70.3
2020,8,11,169,5.4,38.8,63.4,80.3
2020,8,11,170,9,40.5,73.7,87
2020,8,11,171,7.8,41.6,83.9,92.4
2020,8,11,172,8.7,44.6,97.4,94.8
2020,8,11,173,9.9,49.3,98.9,97.5
2020,8,11,174,12.9,44.7,104.4,108.9
2020,8,11,175,15.1,53.3,114.6,111.4
2020,8,11,176,14.5,49.3,130.4,119.4
2020,8,11,177,14,46.2,142.4,127.1
2020,8,11,178,17,54.3,150.3,130.9
2020,8,11,179,17.5,57.5,162.7,134.7
2020,8,11,180,19.2,60.2,176.7,139.8
2020,8,11,181,20,65,179.4,146.7
2020,8,11,182,21.8,68,184.9,151.9
2020,8,11,183,24,65.3,199.8,157.6
2020,8,11,184,25.4,72.5,212.7,167.1
2020,8,11,185,25.4,74.9,222.1,172.8
2020,8,11,186,26.4,73.8,227.5,176
2020,8,11,187,28.5,76.1,233.6,184.1
2020,8,11,188,30.9,82.3,247.8,191.5
2020,8,11,189,32.8,85.9,263.6,193.2
2020,8,11,190,33.1,84.3,273.2,195.3
2020,8,11,191,34.1,90.1,281.7,204.7
2020,8,11,192,34.9,93.3,291.1,211.7
2020,8,11,193,35.5,93.1,299.7,216.7
2020,8,11,194,37.9,90,315.4,223.3
2020,8,11,195,39.9,97.4,331.3,226.6
2020,8,11,196,41.6,104.4,340.8,232.3
2020,8,11,197,42,105.2,341.8,244.5
2020,8,11,198,44.7,102.3,356.5,244.6
2020,8,11,199,44.1,101.5,367.6,244.9
2020,8,11,200,42.7,107.8,375,247.3
2020,8,11,201,44.3,117,387,260.7
2020,8,11,202,50,117.6,396.6,268.5
2020,8,11,203,51.1,114.1,408.2,274.5
2020,8,11,204,50.3,119.6,418.2,280.3
2020,8,11,205,51.9,120.1,425.3,283.9
2020,8,11,206,53.5,121.9,440.8,293.3
2020,8,11,207,55.1,129.8,447,296.2
2020,8,11,208,55.7,129.6,451.2,296.8
2020,8,11,209,55.9,131.8,465.1,303.4
2020,8,11,210,58.2,137.7,479.1,311.8
2020,8,11,211,62.2,137.3,490.4,315.1
2020,8,11,212,62.8,136.4,498.5,318.8
2020,8,11,213,62,139.8,510.2,324.6
2020,8,11,214,63.7,138.9,518.6,334.7
2020,8,11,215,67.3,139.4,526.5,342.4
2020,8,11,216,65.2,143.1,533.4,349.1
2020,8,11,217,66.2,148.2,539,351.2
