Year,Month,Day,Period,212_CSP_1
2020,4,10,10,254.6
2020,4,10,11,366.3
2020,4,10,12,243.9
2020,4,10,13,171.5
2020,4,10,14,357.6
2020,4,10,15,335
2020,4,10,16,0
2020,4,10,17,47.9
2020,4,10,18,0
2020,4,10,19,0
2020,4,10,20,0
2020,4,10,21,0
2020,4,10,22,0
2020,4,10,23,0
2020,4,10,24,0
2020,4,11,1,0
2020,4,11,2,0
2020,4,11,3,0
2020,4,11,4,0
2020,4,11,5,0
2020,4,11,6,0
2020,4,11,7,96.5
2020,4,11,8,283.6
2020,4,11,9,332.2
2020,4,11,10,359.8
2020,4,11,11,374.7
2020,4,11,12,381.2
2020,4,11,13,377.9
2020,4,11,14,365.8
2020,4,11,15,342.9
2020,4,11,16,303.1
2020,4,11,17,226.8
2020,4,11,18,0
2020,4,11,19,0
2020,4,11,20,0
2020,4,11,21,0
2020,4,11,22,0
2020,4,11,23,0
2020,4,11,24,0
2020,4,12,1,0
2020,4,12,2,0
2020,4,12,3,0
2020,4,12,4,0
2020,4,12,5,0
2020,4,12,6,0
2020,4,12,7,100.4
2020,4,12,8,285.4
2020,4,12,9,332.7
2020,4,12,10,359.2
2020,4,12,11,373.6
2020,4,12,12,379.8
2020,4,12,13,375.8
2020,4,12,14,363.9
2020,4,12,15,248
2020,4,12,16,302.1
2020,4,12,17,154.9
2020,4,12,18,0
2020,4,12,19,0
2020,4,12,20,0
2020,4,12,21,0
2020,4,12,22,0
2020,4,12,23,0
2020,4,12,24,0
2020,4,13,1,0
2020,4,13,2,0
2020,4,13,3,0
2020,4,13,4,0
2020,4,13,5,0
2020,4,13,6,0
2020,4,13,7,0
2020,4,13,8,0
2020,4,13,9,60.3
2020,4,13,10,0
2020,4,13,11,36
2020,4,13,12,193.4
2020,4,13,13,0
2020,4,13,14,0
2020,4,13,15,0
2020,4,13,16,0
2020,4,13,17,0
2020,4,13,18,0
2020,4,13,19,0
2020,4,13,20,0
2020,4,13,21,0
2020,4,13,22,0
2020,4,13,23,0
2020,4,13,24,0
2020,4,14,1,0
2020,4,14,2,0
2020,4,14,3,0
2020,4,14,4,0
2020,4,14,5,0
2020,4,14,6,0
2020,4,14,7,96.3
2020,4,14,8,277.5
2020,4,14,9,323.8
2020,4,14,10,350.3
2020,4,14,11,364.9
2020,4,14,12,371.6
2020,4,14,13,368
2020,4,14,14,356.6
2020,4,14,15,334.9
2020,4,14,16,296.5
2020,4,14,17,223.1
2020,4,14,18,0
2020,4,14,19,0
2020,4,14,20,0
2020,4,14,21,0
2020,4,14,22,0
2020,4,14,23,0
2020,4,14,24,0
2020,4,15,1,0
2020,4,15,2,0
2020,4,15,3,0
2020,4,15,4,0
2020,4,15,5,0
2020,4,15,6,0
2020,4,15,7,102.9
2020,4,15,8,282.7
2020,4,15,9,328.2
2020,4,15,10,354.3
2020,4,15,11,369.1
2020,4,15,12,376.1
2020,4,15,13,372.8
2020,4,15,14,361.3
2020,4,15,15,339.6
2020,4,15,16,300.9
2020,4,15,17,227.6
2020,4,15,18,0
2020,4,15,19,0
2020,4,15,20,0
2020,4,15,21,0
2020,4,15,22,0
2020,4,15,23,0
2020,4,15,24,0
2020,4,16,1,0
2020,4,16,2,0
2020,4,16,3,0
2020,4,16,4,0
2020,4,16,5,0
2020,4,16,6,0
2020,4,16,7,107.7
2020,4,16,8,288.1
2020,4,16,9,335.4
2020,4,16,10,363.3
2020,4,16,11,379.1
2020,4,16,12,386.5
2020,4,16,13,383
2020,4,16,14,370.5
2020,4,16,15,348.1
2020,4,16,16,308.8
2020,4,16,17,234.8
2020,4,16,18,0
2020,4,16,19,0
2020,4,16,20,0
2020,4,16,21,0
2020,4,16,22,0
2020,4,16,23,0
2020,4,16,24,0
2020,4,17,1,0
2020,4,17,2,0
2020,4,17,3,0
2020,4,17,4,0
2020,4,17,5,0
2020,4,17,6,0
2020,4,17,7,115.9
2020,4,17,8,294.9
2020,4,17,9,340.7
2020,4,17,10,366.8
2020,4,17,11,381.5
2020,4,17,12,388.2
2020,4,17,13,384.1
2020,4,17,14,372.1
2020,4,17,15,350.1
2020,4,17,16,311.9
2020,4,17,17,239.1
2020,4,17,18,0
2020,4,17,19,0
2020,4,17,20,0
2020,4,17,21,0
2020,4,17,22,0
2020,4,17,23,0
2020,4,17,24,0
2020,4,18,1,0
2020,4,18,2,0
2020,4,18,3,0
2020,4,18,4,0
2020,4,18,5,0
2020,4,18,6,0
2020,4,18,7,117.6
2020,4,18,8,294.9
2020,4,18,9,339.5
2020,4,18,10,365.2
2020,4,18,11,379
2020,4,18,12,385.5
2020,4,18,13,381.3
2020,4,18,14,369.2
2020,4,18,15,347.3
2020,4,18,16,309.5
2020,4,18,17,237.5
2020,4,18,18,89.7
2020,4,18,19,0
2020,4,18,20,0
2020,4,18,21,0
2020,4,18,22,0
2020,4,18,23,0
2020,4,18,24,0
2020,4,19,1,0
2020,4,19,2,0
2020,4,19,3,0
2020,4,19,4,0
2020,4,19,5,0
2020,4,19,6,0
2020,4,19,7,119.1
2020,4,19,8,295.1
2020,4,19,9,339.2
2020,4,19,10,364.9
2020,4,19,11,379.2
2020,4,19,12,385.6
2020,4,19,13,381.3
2020,4,19,14,369.2
2020,4,19,15,347
2020,4,19,16,309.1
2020,4,19,17,237.3
2020,4,19,18,0
2020,4,19,19,0
2020,4,19,20,0
2020,4,19,21,0
2020,4,19,22,0
2020,4,19,23,0
2020,4,19,24,0
2020,4,20,1,0
2020,4,20,2,0
2020,4,20,3,0
2020,4,20,4,0
2020,4,20,5,0
2020,4,20,6,0
2020,4,20,7,0
2020,4,20,8,0
2020,4,20,9,278.6
2020,4,20,10,248.8
2020,4,20,11,147.3
2020,4,20,12,0
2020,4,20,13,0
2020,4,20,14,110.1
2020,4,20,15,239.5
2020,4,20,16,306.4
2020,4,20,17,236.3
2020,4,20,18,91.4
2020,4,20,19,0
2020,4,20,20,0
2020,4,20,21,0
2020,4,20,22,0
2020,4,20,23,0
2020,4,20,24,0
2020,4,21,1,0
2020,4,21,2,0
2020,4,21,3,0
2020,4,21,4,0
2020,4,21,5,0
2020,4,21,6,0
2020,4,21,7,114.6
2020,4,21,8,287.3
2020,4,21,9,330.1
2020,4,21,10,355.5
2020,4,21,11,369.3
2020,4,21,12,376.3
2020,4,21,13,372.9
2020,4,21,14,361.5
2020,4,21,15,340.7
2020,4,21,16,303.6
2020,4,21,17,234
2020,4,21,18,90.6
2020,4,21,19,0
2020,4,21,20,0
2020,4,21,21,0
2020,4,21,22,0
2020,4,21,23,0
2020,4,21,24,0
2020,4,22,1,0
2020,4,22,2,0
2020,4,22,3,0
2020,4,22,4,0
2020,4,22,5,0
2020,4,22,6,0
2020,4,22,7,124.5
2020,4,22,8,218.2
2020,4,22,9,339.7
2020,4,22,10,364.3
2020,4,22,11,106.6
2020,4,22,12,116.2
2020,4,22,13,379.2
2020,4,22,14,366.2
2020,4,22,15,343.5
2020,4,22,16,304.1
2020,4,22,17,233.3
2020,4,22,18,90.7
2020,4,22,19,0
2020,4,22,20,0
2020,4,22,21,0
2020,4,22,22,0
2020,4,22,23,0
2020,4,22,24,0
2020,4,23,1,0
2020,4,23,2,0
2020,4,23,3,0
2020,4,23,4,0
2020,4,23,5,0
2020,4,23,6,0
2020,4,23,7,118.2
2020,4,23,8,288.3
2020,4,23,9,330.8
2020,4,23,10,355.6
2020,4,23,11,369.3
2020,4,23,12,375.7
2020,4,23,13,371.3
2020,4,23,14,359.3
2020,4,23,15,337.9
2020,4,23,16,301
2020,4,23,17,232.6
2020,4,23,18,92.7
2020,4,23,19,0
2020,4,23,20,0
2020,4,23,21,0
2020,4,23,22,0
2020,4,23,23,0
2020,4,23,24,0
2020,4,24,1,0
2020,4,24,2,0
2020,4,24,3,0
2020,4,24,4,0
2020,4,24,5,0
2020,4,24,6,0
2020,4,24,7,122.3
2020,4,24,8,292.1
2020,4,24,9,334.2
2020,4,24,10,358.9
2020,4,24,11,373
2020,4,24,12,379.9
2020,4,24,13,375.7
2020,4,24,14,363.6
2020,4,24,15,341.6
2020,4,24,16,304.2
2020,4,24,17,236
2020,4,24,18,95.8
2020,4,24,19,0
2020,4,24,20,0
2020,4,24,21,0
2020,4,24,22,0
2020,4,24,23,0
2020,4,24,24,0
2020,4,25,1,0
2020,4,25,2,0
2020,4,25,3,0
2020,4,25,4,0
2020,4,25,5,0
2020,4,25,6,0
2020,4,25,7,123.7
2020,4,25,8,291.4
2020,4,25,9,332.7
2020,4,25,10,356.8
2020,4,25,11,370.5
2020,4,25,12,377
2020,4,25,13,373.1
2020,4,25,14,361.5
2020,4,25,15,188
2020,4,25,16,217.2
2020,4,25,17,225.4
2020,4,25,18,0
2020,4,25,19,0
2020,4,25,20,0
2020,4,25,21,0
2020,4,25,22,0
2020,4,25,23,0
2020,4,25,24,0
2020,4,26,1,0
2020,4,26,2,0
2020,4,26,3,0
2020,4,26,4,0
2020,4,26,5,0
2020,4,26,6,0
2020,4,26,7,121.5
2020,4,26,8,288.2
2020,4,26,9,329.1
2020,4,26,10,352.9
2020,4,26,11,148
2020,4,26,12,115.4
2020,4,26,13,0
2020,4,26,14,0
2020,4,26,15,0
2020,4,26,16,9.4
2020,4,26,17,0
2020,4,26,18,0
2020,4,26,19,0
2020,4,26,20,0
2020,4,26,21,0
2020,4,26,22,0
2020,4,26,23,0
2020,4,26,24,0
2020,4,27,1,0
2020,4,27,2,0
2020,4,27,3,0
2020,4,27,4,0
2020,4,27,5,0
2020,4,27,6,0
2020,4,27,7,120.1
2020,4,27,8,286.2
2020,4,27,9,327.6
2020,4,27,10,352
2020,4,27,11,366.5
2020,4,27,12,373
2020,4,27,13,369.6
2020,4,27,14,357.4
2020,4,27,15,336.4
2020,4,27,16,299.5
2020,4,27,17,233.3
2020,4,27,18,98.2
2020,4,27,19,0
2020,4,27,20,0
2020,4,27,21,0
2020,4,27,22,0
2020,4,27,23,0
2020,4,27,24,0
2020,4,28,1,0
2020,4,28,2,0
2020,4,28,3,0
2020,4,28,4,0
2020,4,28,5,0
2020,4,28,6,0
2020,4,28,7,121.9
2020,4,28,8,286.6
2020,4,28,9,326.9
2020,4,28,10,350.1
2020,4,28,11,363.5
2020,4,28,12,369.2
2020,4,28,13,364.8
2020,4,28,14,352.7
2020,4,28,15,331.5
2020,4,28,16,295.2
2020,4,28,17,230.2
2020,4,28,18,97.5
2020,4,28,19,0
2020,4,28,20,0
2020,4,28,21,0
2020,4,28,22,0
2020,4,28,23,0
2020,4,28,24,0
2020,4,29,1,0
2020,4,29,2,0
2020,4,29,3,0
2020,4,29,4,0
2020,4,29,5,0
2020,4,29,6,0
2020,4,29,7,120.4
2020,4,29,8,283.5
2020,4,29,9,323.5
2020,4,29,10,347
2020,4,29,11,360.4
2020,4,29,12,366.9
2020,4,29,13,363.3
2020,4,29,14,351.1
2020,4,29,15,330.5
2020,4,29,16,294.6
2020,4,29,17,229.7
2020,4,29,18,98.4
2020,4,29,19,0
2020,4,29,20,0
2020,4,29,21,0
2020,4,29,22,0
2020,4,29,23,0
2020,4,29,24,0
2020,4,30,1,0
2020,4,30,2,0
2020,4,30,3,0
2020,4,30,4,0
2020,4,30,5,0
2020,4,30,6,0
2020,4,30,7,121.4
2020,4,30,8,284.4
2020,4,30,9,324.5
2020,4,30,10,348.7
2020,4,30,11,362.8
2020,4,30,12,369.6
2020,4,30,13,365.9
2020,4,30,14,253.3
2020,4,30,15,223.1
2020,4,30,16,229.7
2020,4,30,17,205.4
2020,4,30,18,0
2020,4,30,19,0
2020,4,30,20,0
2020,4,30,21,0
2020,4,30,22,0
2020,4,30,23,0
2020,4,30,24,0
2020,5,1,1,0
2020,5,1,2,0
2020,5,1,3,0
2020,5,1,4,0
2020,5,1,5,0
2020,5,1,6,0
2020,5,1,7,127.1
2020,5,1,8,289.8
2020,5,1,9,329.3
2020,5,1,10,352.8
2020,5,1,11,366.4
2020,5,1,12,372.6
2020,5,1,13,368.7
2020,5,1,14,356.5
2020,5,1,15,335.6
2020,5,1,16,299.9
2020,5,1,17,236.3
2020,5,1,18,105.2
2020,5,1,19,0
2020,5,1,20,0
2020,5,1,21,0
2020,5,1,22,0
2020,5,1,23,0
2020,5,1,24,0
2020,5,2,1,0
2020,5,2,2,0
2020,5,2,3,0
2020,5,2,4,0
2020,5,2,5,0
2020,5,2,6,0
2020,5,2,7,131.5
2020,5,2,8,292.8
2020,5,2,9,331.7
2020,5,2,10,354.7
2020,5,2,11,368.7
2020,5,2,12,375.1
2020,5,2,13,371.8
2020,5,2,14,359.8
2020,5,2,15,339.2
2020,5,2,16,303.4
2020,5,2,17,239.9
2020,5,2,18,109
2020,5,2,19,0
2020,5,2,20,0
2020,5,2,21,0
2020,5,2,22,0
2020,5,2,23,0
2020,5,2,24,0
2020,5,3,1,0
2020,5,3,2,0
2020,5,3,3,0
2020,5,3,4,0
2020,5,3,5,0
2020,5,3,6,0
2020,5,3,7,112.8
2020,5,3,8,292.3
2020,5,3,9,331.6
2020,5,3,10,354.8
2020,5,3,11,368.2
2020,5,3,12,374.5
2020,5,3,13,370.8
2020,5,3,14,359.2
2020,5,3,15,339
2020,5,3,16,303.8
2020,5,3,17,240.6
2020,5,3,18,0
2020,5,3,19,0
2020,5,3,20,0
2020,5,3,21,0
2020,5,3,22,0
2020,5,3,23,0
2020,5,3,24,0
2020,5,4,1,0
2020,5,4,2,0
2020,5,4,3,0
2020,5,4,4,0
2020,5,4,5,0
2020,5,4,6,0
2020,5,4,7,207.2
2020,5,4,8,288
2020,5,4,9,326.4
2020,5,4,10,349.6
2020,5,4,11,363.9
2020,5,4,12,370.2
2020,5,4,13,295.7
2020,5,4,14,274.7
2020,5,4,15,221
2020,5,4,16,299.8
2020,5,4,17,238.7
2020,5,4,18,111.5
2020,5,4,19,0
2020,5,4,20,0
2020,5,4,21,0
2020,5,4,22,0
2020,5,4,23,0
2020,5,4,24,0
2020,5,5,1,0
2020,5,5,2,0
2020,5,5,3,0
2020,5,5,4,0
2020,5,5,5,0
2020,5,5,6,0
2020,5,5,7,173.6
2020,5,5,8,291.9
2020,5,5,9,330.2
2020,5,5,10,352.7
2020,5,5,11,365.9
2020,5,5,12,371.4
2020,5,5,13,367
2020,5,5,14,354.5
2020,5,5,15,333.7
2020,5,5,16,297.9
2020,5,5,17,236
2020,5,5,18,110.3
2020,5,5,19,0
2020,5,5,20,0
2020,5,5,21,0
2020,5,5,22,0
2020,5,5,23,0
2020,5,5,24,0
2020,5,6,1,0
2020,5,6,2,0
2020,5,6,3,0
2020,5,6,4,0
2020,5,6,5,0
2020,5,6,6,0
2020,5,6,7,217.1
2020,5,6,8,292.4
2020,5,6,9,331.2
2020,5,6,10,354
2020,5,6,11,367.7
2020,5,6,12,373.2
2020,5,6,13,368.8
2020,5,6,14,355.8
2020,5,6,15,334.9
2020,5,6,16,299.5
2020,5,6,17,238
2020,5,6,18,113.1
2020,5,6,19,0
2020,5,6,20,0
2020,5,6,21,0
2020,5,6,22,0
2020,5,6,23,0
2020,5,6,24,0
2020,5,7,1,0
2020,5,7,2,0
2020,5,7,3,0
2020,5,7,4,0
2020,5,7,5,0
2020,5,7,6,0
2020,5,7,7,215.3
2020,5,7,8,289.4
2020,5,7,9,327.9
2020,5,7,10,350.8
2020,5,7,11,364.6
2020,5,7,12,370.4
2020,5,7,13,366.5
2020,5,7,14,354.4
2020,5,7,15,334.6
2020,5,7,16,300
2020,5,7,17,239.6
2020,5,7,18,115.4
2020,5,7,19,0
2020,5,7,20,0
2020,5,7,21,0
2020,5,7,22,0
2020,5,7,23,0
2020,5,7,24,0
2020,5,8,1,0
2020,5,8,2,0
2020,5,8,3,0
2020,5,8,4,0
2020,5,8,5,0
2020,5,8,6,0
2020,5,8,7,219.5
2020,5,8,8,290.2
2020,5,8,9,328.4
2020,5,8,10,351.4
2020,5,8,11,365.1
2020,5,8,12,371.3
2020,5,8,13,367.8
2020,5,8,14,355.4
2020,5,8,15,335.7
2020,5,8,16,301
2020,5,8,17,240.5
2020,5,8,18,117.6
2020,5,8,19,0
2020,5,8,20,0
2020,5,8,21,0
2020,5,8,22,0
2020,5,8,23,0
2020,5,8,24,0
2020,5,9,1,0
2020,5,9,2,0
2020,5,9,3,0
2020,5,9,4,0
2020,5,9,5,0
2020,5,9,6,4.1
2020,5,9,7,230.7
2020,5,9,8,299.1
2020,5,9,9,337
2020,5,9,10,359.6
2020,5,9,11,373.3
2020,5,9,12,379.2
2020,5,9,13,374.9
2020,5,9,14,362.4
2020,5,9,15,341.9
2020,5,9,16,306.6
2020,5,9,17,246.3
2020,5,9,18,0
2020,5,9,19,0
2020,5,9,20,0
2020,5,9,21,0
2020,5,9,22,0
2020,5,9,23,0
2020,5,9,24,0
2020,5,10,1,0
2020,5,10,2,0
2020,5,10,3,0
2020,5,10,4,0
2020,5,10,5,0
2020,5,10,6,0
2020,5,10,7,87.3
2020,5,10,8,272.8
2020,5,10,9,227.7
2020,5,10,10,193.6
2020,5,10,11,374.7
2020,5,10,12,380.4
2020,5,10,13,376.6
2020,5,10,14,363.2
2020,5,10,15,342
2020,5,10,16,306.1
2020,5,10,17,114.8
2020,5,10,18,116
2020,5,10,19,0
2020,5,10,20,0
2020,5,10,21,0
2020,5,10,22,0
2020,5,10,23,0
2020,5,10,24,0
2020,5,11,1,0
2020,5,11,2,0
2020,5,11,3,0
2020,5,11,4,0
2020,5,11,5,0
2020,5,11,6,3.1
2020,5,11,7,223.9
2020,5,11,8,289.9
2020,5,11,9,326.8
2020,5,11,10,274.9
2020,5,11,11,262.3
2020,5,11,12,366.3
2020,5,11,13,362.1
2020,5,11,14,349.2
2020,5,11,15,117.4
2020,5,11,16,228.2
2020,5,11,17,0
2020,5,11,18,0
2020,5,11,19,0
2020,5,11,20,0
2020,5,11,21,0
2020,5,11,22,0
2020,5,11,23,0
2020,5,11,24,0
2020,5,12,1,0
2020,5,12,2,0
2020,5,12,3,0
2020,5,12,4,0
2020,5,12,5,0
2020,5,12,6,4.1
2020,5,12,7,224.3
2020,5,12,8,289.9
2020,5,12,9,327.1
2020,5,12,10,348.7
2020,5,12,11,361.9
2020,5,12,12,367.2
2020,5,12,13,363.2
2020,5,12,14,350.9
2020,5,12,15,331.6
2020,5,12,16,297.5
2020,5,12,17,239.8
2020,5,12,18,122.2
2020,5,12,19,0
2020,5,12,20,0
2020,5,12,21,0
2020,5,12,22,0
2020,5,12,23,0
2020,5,12,24,0
2020,5,13,1,0
2020,5,13,2,0
2020,5,13,3,0
2020,5,13,4,0
2020,5,13,5,0
2020,5,13,6,6.4
2020,5,13,7,225.6
2020,5,13,8,291.1
2020,5,13,9,329.1
2020,5,13,10,351.5
2020,5,13,11,366.3
2020,5,13,12,372.5
2020,5,13,13,369.4
2020,5,13,14,357.5
2020,5,13,15,338
2020,5,13,16,304.3
2020,5,13,17,246.5
2020,5,13,18,128.4
2020,5,13,19,0
2020,5,13,20,0
2020,5,13,21,0
2020,5,13,22,0
2020,5,13,23,0
2020,5,13,24,0
2020,5,14,1,0
2020,5,14,2,0
2020,5,14,3,0
2020,5,14,4,0
2020,5,14,5,0
2020,5,14,6,0
2020,5,14,7,0
2020,5,14,8,46.3
2020,5,14,9,205.4
2020,5,14,10,292.7
2020,5,14,11,217.4
2020,5,14,12,274.5
2020,5,14,13,0
2020,5,14,14,6.3
2020,5,14,15,185.8
2020,5,14,16,135.1
2020,5,14,17,0
2020,5,14,18,0
2020,5,14,19,0
2020,5,14,20,0
2020,5,14,21,0
2020,5,14,22,0
2020,5,14,23,0
2020,5,14,24,0
2020,5,15,1,0
2020,5,15,2,0
2020,5,15,3,0
2020,5,15,4,0
2020,5,15,5,0
2020,5,15,6,1.3
2020,5,15,7,228.7
2020,5,15,8,0
2020,5,15,9,70.1
2020,5,15,10,217.1
2020,5,15,11,261.9
2020,5,15,12,221.9
2020,5,15,13,190.9
2020,5,15,14,233.7
2020,5,15,15,328.8
2020,5,15,16,294.4
2020,5,15,17,133.8
2020,5,15,18,0
2020,5,15,19,0
2020,5,15,20,0
2020,5,15,21,0
2020,5,15,22,0
2020,5,15,23,0
2020,5,15,24,0
2020,5,16,1,0
2020,5,16,2,0
2020,5,16,3,0
2020,5,16,4,0
2020,5,16,5,0
2020,5,16,6,0
2020,5,16,7,203.6
2020,5,16,8,288.4
2020,5,16,9,325.7
2020,5,16,10,347.9
2020,5,16,11,362
2020,5,16,12,367.6
2020,5,16,13,364.3
2020,5,16,14,351.2
2020,5,16,15,331.1
2020,5,16,16,0
2020,5,16,17,0
2020,5,16,18,0
2020,5,16,19,0
2020,5,16,20,0
2020,5,16,21,0
2020,5,16,22,0
2020,5,16,23,0
2020,5,16,24,0
2020,5,17,1,0
2020,5,17,2,0
2020,5,17,3,0
2020,5,17,4,0
2020,5,17,5,0
2020,5,17,6,8.9
2020,5,17,7,222.5
2020,5,17,8,285.9
2020,5,17,9,322.7
2020,5,17,10,344.3
2020,5,17,11,358.2
2020,5,17,12,363.5
2020,5,17,13,360.4
2020,5,17,14,347.4
2020,5,17,15,328.4
2020,5,17,16,220.9
2020,5,17,17,183
2020,5,17,18,0
2020,5,17,19,0
2020,5,17,20,0
2020,5,17,21,0
2020,5,17,22,0
2020,5,17,23,0
2020,5,17,24,0
2020,5,18,1,0
2020,5,18,2,0
2020,5,18,3,0
2020,5,18,4,0
2020,5,18,5,0
2020,5,18,6,11
2020,5,18,7,225.2
2020,5,18,8,289.4
2020,5,18,9,327.3
2020,5,18,10,350.3
2020,5,18,11,365.8
2020,5,18,12,372.3
2020,5,18,13,370
2020,5,18,14,357.6
2020,5,18,15,338
2020,5,18,16,303.9
2020,5,18,17,247
2020,5,18,18,133.5
2020,5,18,19,0
2020,5,18,20,0
2020,5,18,21,0
2020,5,18,22,0
2020,5,18,23,0
2020,5,18,24,0
2020,5,19,1,0
2020,5,19,2,0
2020,5,19,3,0
2020,5,19,4,0
2020,5,19,5,0
2020,5,19,6,15.2
2020,5,19,7,228.5
2020,5,19,8,290.7
2020,5,19,9,326.8
2020,5,19,10,348.1
2020,5,19,11,361.6
2020,5,19,12,366.9
2020,5,19,13,363.6
2020,5,19,14,350.5
2020,5,19,15,331.3
2020,5,19,16,0
2020,5,19,17,0
2020,5,19,18,60.1
2020,5,19,19,0
2020,5,19,20,0
2020,5,19,21,0
2020,5,19,22,0
2020,5,19,23,0
2020,5,19,24,0
2020,5,20,1,0
2020,5,20,2,0
2020,5,20,3,0
2020,5,20,4,0
2020,5,20,5,0
2020,5,20,6,16.1
2020,5,20,7,228.7
2020,5,20,8,291.1
2020,5,20,9,327
2020,5,20,10,348.5
2020,5,20,11,276.3
2020,5,20,12,193.1
2020,5,20,13,170.7
2020,5,20,14,134.7
2020,5,20,15,226
2020,5,20,16,189.6
2020,5,20,17,91.9
2020,5,20,18,0
2020,5,20,19,0
2020,5,20,20,0
2020,5,20,21,0
2020,5,20,22,0
2020,5,20,23,0
2020,5,20,24,0
2020,5,21,1,0
2020,5,21,2,0
2020,5,21,3,0
2020,5,21,4,0
2020,5,21,5,0
2020,5,21,6,0
2020,5,21,7,0
2020,5,21,8,0
2020,5,21,9,195.3
2020,5,21,10,345.8
2020,5,21,11,0
2020,5,21,12,0
2020,5,21,13,0
2020,5,21,14,0
2020,5,21,15,0
2020,5,21,16,208.5
2020,5,21,17,245.3
2020,5,21,18,0
2020,5,21,19,0
2020,5,21,20,0
2020,5,21,21,0
2020,5,21,22,0
2020,5,21,23,0
2020,5,21,24,0
2020,5,22,1,0
2020,5,22,2,0
2020,5,22,3,0
2020,5,22,4,0
2020,5,22,5,0
2020,5,22,6,21.7
2020,5,22,7,233.5
2020,5,22,8,295
2020,5,22,9,331.3
2020,5,22,10,352.7
2020,5,22,11,367.4
2020,5,22,12,372.4
2020,5,22,13,369.8
2020,5,22,14,357.4
2020,5,22,15,339
2020,5,22,16,306.3
2020,5,22,17,252.2
2020,5,22,18,144
2020,5,22,19,0
2020,5,22,20,0
2020,5,22,21,0
2020,5,22,22,0
2020,5,22,23,0
2020,5,22,24,0
2020,5,23,1,0
2020,5,23,2,0
2020,5,23,3,0
2020,5,23,4,0
2020,5,23,5,0
2020,5,23,6,26.8
2020,5,23,7,240
2020,5,23,8,301.7
2020,5,23,9,338.4
2020,5,23,10,359.7
2020,5,23,11,374.2
2020,5,23,12,379.2
2020,5,23,13,376.3
2020,5,23,14,363.3
2020,5,23,15,345.1
2020,5,23,16,312.9
2020,5,23,17,258.9
2020,5,23,18,150.8
2020,5,23,19,0
2020,5,23,20,0
2020,5,23,21,0
2020,5,23,22,0
2020,5,23,23,0
2020,5,23,24,0
2020,5,24,1,0
2020,5,24,2,0
2020,5,24,3,0
2020,5,24,4,0
2020,5,24,5,0
2020,5,24,6,29.4
2020,5,24,7,241.9
2020,5,24,8,303.3
2020,5,24,9,339.2
2020,5,24,10,360.1
2020,5,24,11,373.8
2020,5,24,12,377.9
2020,5,24,13,374.6
2020,5,24,14,361.4
2020,5,24,15,343.1
2020,5,24,16,311.5
2020,5,24,17,258.4
2020,5,24,18,151.4
2020,5,24,19,0
2020,5,24,20,0
2020,5,24,21,0
2020,5,24,22,0
2020,5,24,23,0
2020,5,24,24,0
2020,5,25,1,0
2020,5,25,2,0
2020,5,25,3,0
2020,5,25,4,0
2020,5,25,5,0
2020,5,25,6,31.7
2020,5,25,7,243.6
2020,5,25,8,303.6
2020,5,25,9,338.5
2020,5,25,10,358.1
2020,5,25,11,370.9
2020,5,25,12,374.7
2020,5,25,13,371.2
2020,5,25,14,357.2
2020,5,25,15,337.9
2020,5,25,16,305.2
2020,5,25,17,251.9
2020,5,25,18,146.1
2020,5,25,19,0
2020,5,25,20,0
2020,5,25,21,0
2020,5,25,22,0
2020,5,25,23,0
2020,5,25,24,0
2020,5,26,1,0
2020,5,26,2,0
2020,5,26,3,0
2020,5,26,4,0
2020,5,26,5,0
2020,5,26,6,7.6
2020,5,26,7,234.9
2020,5,26,8,297.2
2020,5,26,9,298.1
2020,5,26,10,267.3
2020,5,26,11,139.6
2020,5,26,12,95.3
2020,5,26,13,0
2020,5,26,14,0
2020,5,26,15,0
2020,5,26,16,0
2020,5,26,17,173.3
2020,5,26,18,155.6
2020,5,26,19,0
2020,5,26,20,0
2020,5,26,21,0
2020,5,26,22,0
2020,5,26,23,0
2020,5,26,24,0
2020,5,27,1,0
2020,5,27,2,0
2020,5,27,3,0
2020,5,27,4,0
2020,5,27,5,0
2020,5,27,6,34
2020,5,27,7,245.8
2020,5,27,8,306.6
2020,5,27,9,342.4
2020,5,27,10,363.7
2020,5,27,11,378.4
2020,5,27,12,383.8
2020,5,27,13,381.5
2020,5,27,14,368.7
2020,5,27,15,350.5
2020,5,27,16,318.7
2020,5,27,17,122.2
2020,5,27,18,0
2020,5,27,19,0
2020,5,27,20,0
2020,5,27,21,0
2020,5,27,22,0
2020,5,27,23,0
2020,5,27,24,0
2020,5,28,1,0
2020,5,28,2,0
2020,5,28,3,0
2020,5,28,4,0
2020,5,28,5,0
2020,5,28,6,37.3
2020,5,28,7,249
2020,5,28,8,309.6
2020,5,28,9,345.9
2020,5,28,10,367.5
2020,5,28,11,382.3
2020,5,28,12,387.7
2020,5,28,13,385.7
2020,5,28,14,373.1
2020,5,28,15,355.2
2020,5,28,16,323.2
2020,5,28,17,270.6
2020,5,28,18,165.5
2020,5,28,19,0
2020,5,28,20,0
2020,5,28,21,0
2020,5,28,22,0
2020,5,28,23,0
2020,5,28,24,0
2020,5,29,1,0
2020,5,29,2,0
2020,5,29,3,0
2020,5,29,4,0
2020,5,29,5,0
2020,5,29,6,38.9
2020,5,29,7,249.7
2020,5,29,8,309.7
2020,5,29,9,344.7
2020,5,29,10,365.2
2020,5,29,11,379.4
2020,5,29,12,383.7
