Year,Month,Day,Period,VALUE
2020,3,30,14,34.17
2020,3,30,15,33.874
2020,3,30,16,33.646
2020,3,30,17,33.619
2020,3,30,18,35.005
2020,3,30,19,40.348
2020,3,30,20,40.536
2020,3,30,21,38.8
2020,3,30,22,35.799
2020,3,30,23,32.919
2020,3,30,24,30.227
2020,3,31,1,28.801
2020,3,31,2,28.155
2020,3,31,3,27.858
2020,3,31,4,27.791
2020,3,31,5,28.181
2020,3,31,6,29.325
2020,3,31,7,30.281
2020,3,31,8,31.654
2020,3,31,9,32.825
2020,3,31,10,33.632
2020,3,31,11,33.403
2020,3,31,12,33.726
2020,3,31,13,33.861
2020,3,31,14,33.686
2020,3,31,15,33.484
2020,3,31,16,33.296
2020,3,31,17,34.265
2020,3,31,18,36.324
2020,3,31,19,40.119
2020,3,31,20,40.146
2020,3,31,21,38.073
2020,3,31,22,35.718
2020,3,31,23,32.636
2020,3,31,24,30.214
2020,4,1,1,30.537
2020,4,1,2,30.268
2020,4,1,3,30.133
2020,4,1,4,30.16
2020,4,1,5,30.483
2020,4,1,6,31.115
2020,4,1,7,31.748
2020,4,1,8,32.811
2020,4,1,9,33.74
2020,4,1,10,33.74
2020,4,1,11,33.726
2020,4,1,12,33.74
2020,4,1,13,33.565
2020,4,1,14,33.538
2020,4,1,15,33.188
2020,4,1,16,32.946
2020,4,1,17,32.946
2020,4,1,18,33.74
2020,4,1,19,38.652
2020,4,1,20,39.459
2020,4,1,21,38.275
2020,4,1,22,36.055
2020,4,1,23,33.632
2020,4,1,24,31.708
2020,4,2,1,30.752
2020,4,2,2,30.402
2020,4,2,3,30.254
2020,4,2,4,30.254
2020,4,2,5,30.671
2020,4,2,6,31.237
2020,4,2,7,31.734
2020,4,2,8,32.327
2020,4,2,9,33.026
2020,4,2,10,33.457
2020,4,2,11,33.592
2020,4,2,12,33.672
2020,4,2,13,33.538
2020,4,2,14,33.592
2020,4,2,15,33.323
2020,4,2,16,33.161
2020,4,2,17,33.161
2020,4,2,18,34.17
2020,4,2,19,38.692
2020,4,2,20,39.002
2020,4,2,21,37.858
2020,4,2,22,35.409
2020,4,2,23,32.744
2020,4,2,24,31.021
2020,4,3,1,30.227
2020,4,3,2,29.918
2020,4,3,3,29.796
2020,4,3,4,29.77
2020,4,3,5,29.945
2020,4,3,6,30.335
2020,4,3,7,30.712
2020,4,3,8,31.627
2020,4,3,9,32.205
2020,4,3,10,32.771
2020,4,3,11,33.026
2020,4,3,12,33.323
2020,4,3,13,33.632
2020,4,3,14,33.444
2020,4,3,15,33.242
2020,4,3,16,32.865
2020,4,3,17,32.851
2020,4,3,18,33.78
2020,4,3,19,38.114
2020,4,3,20,38.302
2020,4,3,21,37.172
2020,4,3,22,35.584
2020,4,3,23,33.619
2020,4,3,24,31.909
2020,4,4,1,30.873
2020,4,4,2,30.469
2020,4,4,3,30.2
2020,4,4,4,30.079
2020,4,4,5,30.16
2020,4,4,6,30.093
2020,4,4,7,29.918
2020,4,4,8,30.281
2020,4,4,9,31.021
2020,4,4,10,31.882
2020,4,4,11,31.909
2020,4,4,12,31.896
2020,4,4,13,31.815
2020,4,4,14,31.586
2020,4,4,15,31.425
2020,4,4,16,31.385
2020,4,4,17,31.411
2020,4,4,18,32.057
2020,4,4,19,35.799
2020,4,4,20,36.324
2020,4,4,21,35.395
2020,4,4,22,34.251
2020,4,4,23,32.959
2020,4,4,24,31.613
2020,4,5,1,30.712
2020,4,5,2,30.241
2020,4,5,3,30.052
2020,4,5,4,30.052
2020,4,5,5,30.187
2020,4,5,6,30.079
2020,4,5,7,29.877
2020,4,5,8,30.119
2020,4,5,9,30.671
2020,4,5,10,30.981
2020,4,5,11,31.344
2020,4,5,12,31.748
2020,4,5,13,31.802
2020,4,5,14,31.802
2020,4,5,15,31.896
2020,4,5,16,32.017
2020,4,5,17,32.098
2020,4,5,18,32.744
2020,4,5,19,36.566
2020,4,5,20,36.727
2020,4,5,21,35.341
2020,4,5,22,33.646
2020,4,5,23,31.627
2020,4,5,24,30.483
2020,4,6,1,29.958
2020,4,6,2,29.783
2020,4,6,3,29.756
2020,4,6,4,29.891
2020,4,6,5,30.51
2020,4,6,6,31.304
2020,4,6,7,31.613
2020,4,6,8,32.448
2020,4,6,9,33.471
2020,4,6,10,34.076
2020,4,6,11,34.911
2020,4,6,12,35.705
2020,4,6,13,36.189
2020,4,6,14,33.632
2020,4,6,15,36.727
2020,4,6,16,36.62
2020,4,6,17,36.108
2020,4,6,18,37.4
2020,4,6,19,41.344
2020,4,6,20,40.94
2020,4,6,21,38.45
2020,4,6,22,35.476
2020,4,6,23,32.582
2020,4,6,24,31.115
2020,4,7,1,30.442
2020,4,7,2,30.133
2020,4,7,3,29.998
2020,4,7,4,30.146
2020,4,7,5,30.86
2020,4,7,6,31.761
2020,4,7,7,32.004
2020,4,7,8,33.067
2020,4,7,9,34.251
2020,4,7,10,34.951
2020,4,7,11,36.135
2020,4,7,12,36.62
2020,4,7,13,37.077
2020,4,7,14,37.293
2020,4,7,15,37.198
2020,4,7,16,37.239
2020,4,7,17,36.902
2020,4,7,18,37.32
2020,4,7,19,41.72
2020,4,7,20,41.949
2020,4,7,21,39.177
2020,4,7,22,35.516
2020,4,7,23,32.838
2020,4,7,24,31.115
2020,4,8,1,30.321
2020,4,8,2,29.985
2020,4,8,3,29.837
2020,4,8,4,29.945
2020,4,8,5,30.604
2020,4,8,6,31.546
2020,4,8,7,31.748
2020,4,8,8,32.367
2020,4,8,9,33.228
2020,4,8,10,33.915
2020,4,8,11,34.063
2020,4,8,12,34.022
2020,4,8,13,33.955
2020,4,8,14,33.592
2020,4,8,15,33.255
2020,4,8,16,33.592
2020,4,8,17,33.565
2020,4,8,18,34.722
2020,4,8,19,39.069
2020,4,8,20,39.527
2020,4,8,21,37.75
2020,4,8,22,34.789
2020,4,8,23,32.34
2020,4,8,24,31.088
2020,4,9,1,30.671
2020,4,9,2,30.469
2020,4,9,3,30.483
2020,4,9,4,30.819
2020,4,9,5,32.165
2020,4,9,6,33.632
2020,4,9,7,33.672
2020,4,9,8,34.049
2020,4,9,9,34.507
2020,4,9,10,33.834
2020,4,9,11,33.969
2020,4,9,12,34.063
2020,4,9,13,34.184
2020,4,9,14,34.143
2020,4,9,15,34.13
2020,4,9,16,34.13
2020,4,9,17,34.157
2020,4,9,18,34.507
2020,4,9,19,38.477
2020,4,9,20,39.379
2020,4,9,21,37.36
2020,4,9,22,34.44
2020,4,9,23,32.044
2020,4,9,24,30.9
2020,4,10,1,30.429
2020,4,10,2,30.146
2020,4,10,3,30.052
2020,4,10,4,30.308
2020,4,10,5,31.317
2020,4,10,6,32.165
2020,4,10,7,32.488
2020,4,10,8,33.188
2020,4,10,9,33.847
2020,4,10,10,33.982
2020,4,10,11,34.413
2020,4,10,12,34.87
2020,4,10,13,35.166
2020,4,10,14,35.166
2020,4,10,15,35.301
2020,4,10,16,34.924
2020,4,10,17,34.789
2020,4,10,18,34.991
2020,4,10,19,38.262
2020,4,10,20,38.908
2020,4,10,21,37.293
2020,4,10,22,35.166
2020,4,10,23,32.838
2020,4,10,24,31.237
2020,4,11,1,30.577
2020,4,11,2,30.214
2020,4,11,3,30.025
2020,4,11,4,29.998
2020,4,11,5,30.187
2020,4,11,6,30.079
2020,4,11,7,30.106
2020,4,11,8,30.954
2020,4,11,9,32.111
2020,4,11,10,32.488
2020,4,11,11,32.838
2020,4,11,12,32.986
2020,4,11,13,33.376
2020,4,11,14,33.511
2020,4,11,15,33.834
2020,4,11,16,33.982
2020,4,11,17,34.413
2020,4,11,18,34.386
2020,4,11,19,37.548
2020,4,11,20,38.235
2020,4,11,21,36.795
2020,4,11,22,34.816
2020,4,11,23,32.663
2020,4,11,24,31.196
2020,4,12,1,30.416
2020,4,12,2,30.039
2020,4,12,3,29.891
2020,4,12,4,29.81
2020,4,12,5,29.931
2020,4,12,6,29.702
2020,4,12,7,29.743
2020,4,12,8,30.281
2020,4,12,9,31.142
2020,4,12,10,31.896
2020,4,12,11,32.502
2020,4,12,12,32.932
2020,4,12,13,33.242
2020,4,12,14,33.578
2020,4,12,15,34.076
2020,4,12,16,34.547
2020,4,12,17,34.628
2020,4,12,18,34.413
2020,4,12,19,37.481
2020,4,12,20,38.154
2020,4,12,21,36.512
2020,4,12,22,34.399
2020,4,12,23,31.923
2020,4,12,24,30.792
2020,4,13,1,30.187
2020,4,13,2,29.891
2020,4,13,3,29.877
2020,4,13,4,30.039
2020,4,13,5,30.671
2020,4,13,6,30.873
2020,4,13,7,31.385
2020,4,13,8,32.461
2020,4,13,9,33.942
2020,4,13,10,34.359
2020,4,13,11,34.52
2020,4,13,12,34.991
2020,4,13,13,35.072
2020,4,13,14,34.884
2020,4,13,15,34.399
2020,4,13,16,34.036
2020,4,13,17,33.713
2020,4,13,18,34.063
2020,4,13,19,37.858
2020,4,13,20,38.369
2020,4,13,21,36.647
2020,4,13,22,34.305
2020,4,13,23,31.99
2020,4,13,24,30.779
2020,4,14,1,30.173
2020,4,14,2,29.931
2020,4,14,3,29.891
2020,4,14,4,30.066
2020,4,14,5,30.752
2020,4,14,6,30.927
2020,4,14,7,31.304
2020,4,14,8,32.246
2020,4,14,9,33.242
2020,4,14,10,33.78
2020,4,14,11,33.336
2020,4,14,12,33.484
2020,4,14,13,33.726
2020,4,14,14,33.861
2020,4,14,15,33.78
2020,4,14,16,33.659
2020,4,14,17,33.296
2020,4,14,18,34.816
2020,4,14,19,38.894
2020,4,14,20,38.962
2020,4,14,21,37.239
2020,4,14,22,34.588
2020,4,14,23,32.125
2020,4,14,24,30.873
2020,4,15,1,30.227
2020,4,15,2,29.918
2020,4,15,3,29.864
2020,4,15,4,29.985
2020,4,15,5,30.55
2020,4,15,6,30.698
2020,4,15,7,31.263
2020,4,15,8,31.815
2020,4,15,9,32.771
2020,4,15,10,33.457
2020,4,15,11,34.44
2020,4,15,12,35.745
2020,4,15,13,37.32
2020,4,15,14,38.221
2020,4,15,15,38.558
2020,4,15,16,38.665
2020,4,15,17,39.5
2020,4,15,18,39.069
2020,4,15,19,42.205
2020,4,15,20,43.039
2020,4,15,21,40.132
2020,4,15,22,36.378
2020,4,15,23,33.457
2020,4,15,24,31.546
2020,4,16,1,30.765
2020,4,16,2,30.402
2020,4,16,3,30.173
2020,4,16,4,30.375
2020,4,16,5,30.994
2020,4,16,6,30.967
2020,4,16,7,31.6
2020,4,16,8,32.946
2020,4,16,9,35.261
2020,4,16,10,36.768
2020,4,16,11,37.871
2020,4,16,12,39.11
2020,4,16,13,40.482
2020,4,16,14,41.895
2020,4,16,15,43.497
2020,4,16,16,45.004
2020,4,16,17,46.337
2020,4,16,18,44.183
2020,4,16,19,46.646
2020,4,16,20,47.736
2020,4,16,21,45.206
2020,4,16,22,40.038
2020,4,16,23,35.678
2020,4,16,24,33.08
2020,4,17,1,31.613
2020,4,17,2,30.86
2020,4,17,3,30.51
2020,4,17,4,30.456
2020,4,17,5,31.075
2020,4,17,6,31.169
2020,4,17,7,31.479
2020,4,17,8,32.932
2020,4,17,9,33.565
2020,4,17,10,34.857
2020,4,17,11,35.745
2020,4,17,12,36.095
2020,4,17,13,36.458
2020,4,17,14,36.014
2020,4,17,15,35.341
2020,4,17,16,34.063
2020,4,17,17,34.265
2020,4,17,18,34.386
2020,4,17,19,37.064
2020,4,17,20,37.858
2020,4,17,21,36.391
2020,4,17,22,34.386
2020,4,17,23,32.286
2020,4,17,24,30.967
2020,4,18,1,30.268
2020,4,18,2,30.025
2020,4,18,3,29.891
2020,4,18,4,29.864
2020,4,18,5,30.012
2020,4,18,6,29.77
2020,4,18,7,29.945
2020,4,18,8,30.725
2020,4,18,9,31.896
2020,4,18,10,33.08
2020,4,18,11,33.524
2020,4,18,12,32.946
2020,4,18,13,33.215
2020,4,18,14,33.107
2020,4,18,15,33.336
2020,4,18,16,33.497
2020,4,18,17,33.619
2020,4,18,18,33.888
2020,4,18,19,37.562
2020,4,18,20,38.935
2020,4,18,21,37.36
2020,4,18,22,35.234
2020,4,18,23,32.905
2020,4,18,24,31.21
2020,4,19,1,30.416
2020,4,19,2,29.971
2020,4,19,3,29.81
2020,4,19,4,29.783
2020,4,19,5,29.864
2020,4,19,6,29.568
2020,4,19,7,29.702
2020,4,19,8,30.241
2020,4,19,9,31.156
2020,4,19,10,31.842
2020,4,19,11,32.327
2020,4,19,12,32.757
2020,4,19,13,32.959
2020,4,19,14,32.919
2020,4,19,15,32.905
2020,4,19,16,32.919
2020,4,19,17,32.784
2020,4,19,18,32.609
2020,4,19,19,35.234
2020,4,19,20,36.916
2020,4,19,21,35.462
2020,4,19,22,33.592
2020,4,19,23,31.506
2020,4,19,24,30.496
2020,4,20,1,29.971
2020,4,20,2,29.743
2020,4,20,3,29.702
2020,4,20,4,29.823
2020,4,20,5,30.429
2020,4,20,6,30.631
2020,4,20,7,31.142
2020,4,20,8,32.205
2020,4,20,9,33.174
2020,4,20,10,33.524
2020,4,20,11,33.82
2020,4,20,12,33.74
2020,4,20,13,32.811
2020,4,20,14,32.825
2020,4,20,15,32.744
2020,4,20,16,32.569
2020,4,20,17,32.528
2020,4,20,18,33.174
2020,4,20,19,36.902
2020,4,20,20,38.235
2020,4,20,21,36.593
2020,4,20,22,33.942
2020,4,20,23,31.681
2020,4,20,24,30.55
2020,4,21,1,30.066
2020,4,21,2,29.689
2020,4,21,3,29.648
2020,4,21,4,29.77
2020,4,21,5,30.335
2020,4,21,6,30.644
2020,4,21,7,31.21
2020,4,21,8,31.882
2020,4,21,9,32.703
2020,4,21,10,33.04
2020,4,21,11,33.228
2020,4,21,12,33.309
2020,4,21,13,32.663
2020,4,21,14,32.502
2020,4,21,15,32.475
2020,4,21,16,33.847
2020,4,21,17,33.713
2020,4,21,18,34.265
2020,4,21,19,37.818
2020,4,21,20,39.688
2020,4,21,21,37.602
2020,4,21,22,34.022
2020,4,21,23,31.802
2020,4,21,24,30.617
2020,4,22,1,30.146
2020,4,22,2,29.918
2020,4,22,3,29.864
2020,4,22,4,30.052
2020,4,22,5,30.833
2020,4,22,6,31.237
2020,4,22,7,31.936
2020,4,22,8,32.717
2020,4,22,9,33.578
2020,4,22,10,33.969
2020,4,22,11,34.466
2020,4,22,12,33.847
2020,4,22,13,34.426
2020,4,22,14,34.601
2020,4,22,15,35.261
2020,4,22,16,36.041
2020,4,22,17,36.081
2020,4,22,18,36.055
2020,4,22,19,39.379
2020,4,22,20,40.778
2020,4,22,21,38.342
2020,4,22,22,34.736
2020,4,22,23,32.138
2020,4,22,24,30.819
2020,4,23,1,30.173
2020,4,23,2,29.904
2020,4,23,3,29.864
2020,4,23,4,29.958
2020,4,23,5,30.537
2020,4,23,6,30.927
2020,4,23,7,31.586
2020,4,23,8,32.744
2020,4,23,9,34.063
2020,4,23,10,34.87
2020,4,23,11,35.53
2020,4,23,12,35.476
2020,4,23,13,36.593
2020,4,23,14,38.046
2020,4,23,15,37.871
2020,4,23,16,38.477
2020,4,23,17,39.042
2020,4,23,18,38.975
2020,4,23,19,42.851
2020,4,23,20,43.766
2020,4,23,21,40.725
2020,4,23,22,36.135
2020,4,23,23,32.905
2020,4,23,24,31.29
2020,4,24,1,30.496
2020,4,24,2,30.16
2020,4,24,3,30.052
2020,4,24,4,30.173
2020,4,24,5,30.873
2020,4,24,6,31.317
2020,4,24,7,32.071
2020,4,24,8,33.403
2020,4,24,9,34.722
2020,4,24,10,35.18
2020,4,24,11,35.933
2020,4,24,12,35.139
2020,4,24,13,35.933
2020,4,24,14,37.333
2020,4,24,15,39.096
2020,4,24,16,39.957
2020,4,24,17,39.85
2020,4,24,18,40.805
2020,4,24,19,41.815
2020,4,24,20,43.524
2020,4,24,21,41.021
2020,4,24,22,37.791
2020,4,24,23,34.251
2020,4,24,24,32.192
2020,4,25,1,31.156
2020,4,25,2,30.51
2020,4,25,3,30.16
2020,4,25,4,30.133
2020,4,25,5,30.254
2020,4,25,6,29.877
2020,4,25,7,30.294
2020,4,25,8,31.6
2020,4,25,9,33.161
2020,4,25,10,34.211
2020,4,25,11,33.928
2020,4,25,12,35.785
2020,4,25,13,36.741
2020,4,25,14,37.32
2020,4,25,15,37.898
2020,4,25,16,37.67
2020,4,25,17,37.723
2020,4,25,18,36.566
2020,4,25,19,38.598
2020,4,25,20,40.415
2020,4,25,21,38.45
2020,4,25,22,35.933
2020,4,25,23,33.403
2020,4,25,24,31.64
2020,4,26,1,30.644
2020,4,26,2,30.214
2020,4,26,3,29.971
2020,4,26,4,29.85
2020,4,26,5,29.918
2020,4,26,6,29.568
2020,4,26,7,29.729
2020,4,26,8,30.416
2020,4,26,9,31.263
2020,4,26,10,31.815
2020,4,26,11,32.313
2020,4,26,12,32.636
2020,4,26,13,32.784
2020,4,26,14,32.892
2020,4,26,15,32.986
2020,4,26,16,32.919
2020,4,26,17,33.174
2020,4,26,18,33.148
2020,4,26,19,35.368
2020,4,26,20,37.36
2020,4,26,21,36.001
2020,4,26,22,33.861
2020,4,26,23,31.869
2020,4,26,24,30.617
2020,4,27,1,30.173
2020,4,27,2,29.891
2020,4,27,3,29.891
2020,4,27,4,29.958
2020,4,27,5,30.644
2020,4,27,6,30.927
2020,4,27,7,31.546
2020,4,27,8,32.152
2020,4,27,9,32.959
2020,4,27,10,33.74
2020,4,27,11,34.588
2020,4,27,12,34.991
2020,4,27,13,35.812
2020,4,27,14,36.081
2020,4,27,15,36.62
2020,4,27,16,36.727
2020,4,27,17,36.552
2020,4,27,18,36.552
2020,4,27,19,39.311
2020,4,27,20,42.434
2020,4,27,21,40.038
2020,4,27,22,36.229
2020,4,27,23,32.825
2020,4,27,24,31.129
2020,4,28,1,30.483
2020,4,28,2,30.16
2020,4,28,3,30.052
2020,4,28,4,30.241
2020,4,28,5,31.008
2020,4,28,6,31.115
2020,4,28,7,32.111
2020,4,28,8,33.767
2020,4,28,9,35.059
2020,4,28,10,36.108
2020,4,28,11,37.441
2020,4,28,12,38.49
2020,4,28,13,39.567
2020,4,28,14,40.873
2020,4,28,15,41.694
2020,4,28,16,42.124
2020,4,28,17,41.371
2020,4,28,18,40.173
2020,4,28,19,42.757
2020,4,28,20,44.049
2020,4,28,21,40.805
2020,4,28,22,36.902
2020,4,28,23,33.309
2020,4,28,24,31.465
2020,4,29,1,30.725
2020,4,29,2,30.241
2020,4,29,3,30.093
2020,4,29,4,30.16
2020,4,29,5,30.779
2020,4,29,6,30.94
2020,4,29,7,31.896
2020,4,29,8,33.39
2020,4,29,9,35.355
2020,4,29,10,36.512
2020,4,29,11,37.508
2020,4,29,12,37.468
2020,4,29,13,38.517
2020,4,29,14,39.473
2020,4,29,15,39.756
2020,4,29,16,39.379
2020,4,29,17,38.342
2020,4,29,18,38.019
2020,4,29,19,42.043
2020,4,29,20,44.802
2020,4,29,21,41.29
2020,4,29,22,36.875
2020,4,29,23,33.592
2020,4,29,24,31.694
2020,4,30,1,30.792
2020,4,30,2,30.348
2020,4,30,3,30.2
2020,4,30,4,30.308
2020,4,30,5,31.088
2020,4,30,6,31.721
2020,4,30,7,32.542
2020,4,30,8,33.78
2020,4,30,9,35.57
2020,4,30,10,37.145
2020,4,30,11,38.114
2020,4,30,12,39.11
2020,4,30,13,38.962
2020,4,30,14,37.333
2020,4,30,15,37.172
2020,4,30,16,37.387
2020,4,30,17,36.943
2020,4,30,18,37.858
2020,4,30,19,40.846
2020,4,30,20,41.922
2020,4,30,21,39.338
2020,4,30,22,35.758
2020,4,30,23,33.013
2020,4,30,24,31.371
2020,5,1,1,28.558
2020,5,1,2,27.953
2020,5,1,3,27.63
2020,5,1,4,27.899
2020,5,1,5,28.693
2020,5,1,6,28.827
2020,5,1,7,30.066
2020,5,1,8,31.506
2020,5,1,9,33.053
2020,5,1,10,33.874
2020,5,1,11,35.018
2020,5,1,12,36.122
2020,5,1,13,37.252
2020,5,1,14,38.289
2020,5,1,15,39.459
2020,5,1,16,40.361
2020,5,1,17,40.671
2020,5,1,18,40.28
2020,5,1,19,40.859
2020,5,1,20,41.088
2020,5,1,21,39.379
2020,5,1,22,37.252
2020,5,1,23,34.628
2020,5,1,24,32.286
2020,5,2,1,30.887
2020,5,2,2,29.689
2020,5,2,3,29.083
2020,5,2,4,28.679
2020,5,2,5,28.491
2020,5,2,6,27.872
2020,5,2,7,29.07
2020,5,2,8,31.183
2020,5,2,9,32.609
2020,5,2,10,35.112
2020,5,2,11,36.297
2020,5,2,12,37.521
2020,5,2,13,38.477
2020,5,2,14,39.621
2020,5,2,15,40.873
2020,5,2,16,41.909
2020,5,2,17,42.232
2020,5,2,18,41.397
2020,5,2,19,41.411
2020,5,2,20,41.586
2020,5,2,21,40.079
2020,5,2,22,38.06
2020,5,2,23,35.516
2020,5,2,24,33.067
2020,5,3,1,31.304
2020,5,3,2,29.971
2020,5,3,3,29.177
2020,5,3,4,28.787
2020,5,3,5,28.491
2020,5,3,6,27.455
2020,5,3,7,28.693
2020,5,3,8,30.86
2020,5,3,9,33.444
2020,5,3,10,35.826
2020,5,3,11,37.858
2020,5,3,12,39.5
2020,5,3,13,41.048
2020,5,3,14,42.689
2020,5,3,15,44.022
2020,5,3,16,44.883
2020,5,3,17,44.251
2020,5,3,18,41.707
2020,5,3,19,42.34
2020,5,3,20,43.47
2020,5,3,21,41.72
2020,5,3,22,38.8
2020,5,3,23,35.624
2020,5,3,24,33.107
2020,5,4,1,31.438
2020,5,4,2,30.416
2020,5,4,3,29.702
2020,5,4,4,29.473
2020,5,4,5,29.783
2020,5,4,6,30.133
2020,5,4,7,32.286
2020,5,4,8,34.655
2020,5,4,9,37.643
2020,5,4,10,40.348
2020,5,4,11,42.689
2020,5,4,12,44.385
2020,5,4,13,46.027
2020,5,4,14,48.019
2020,5,4,15,48.261
2020,5,4,16,48.342
2020,5,4,17,49.297
2020,5,4,18,48.153
2020,5,4,19,48.409
2020,5,4,20,48.853
2020,5,4,21,45.718
2020,5,4,22,41.357
2020,5,4,23,37.548
2020,5,4,24,34.574
2020,5,5,1,32.609
2020,5,5,2,31.398
2020,5,5,3,30.671
2020,5,5,4,30.564
2020,5,5,5,31.021
2020,5,5,6,31.465
2020,5,5,7,33.592
2020,5,5,8,36.378
2020,5,5,9,38.894
2020,5,5,10,41.532
2020,5,5,11,44.278
2020,5,5,12,46.229
2020,5,5,13,48.288
2020,5,5,14,50.576
2020,5,5,15,51.276
2020,5,5,16,52.151
2020,5,5,17,51.599
2020,5,5,18,50.172
2020,5,5,19,49.903
2020,5,5,20,49.486
2020,5,5,21,46
2020,5,5,22,41.424
2020,5,5,23,37.71
2020,5,5,24,34.978
2020,5,6,1,33.107
2020,5,6,2,32.004
2020,5,6,3,31.156
2020,5,6,4,31.035
2020,5,6,5,31.613
2020,5,6,6,32.057
2020,5,6,7,33.982
2020,5,6,8,36.445
2020,5,6,9,38.935
2020,5,6,10,40.953
2020,5,6,11,42.811
2020,5,6,12,44.197
2020,5,6,13,45.408
2020,5,6,14,47.077
2020,5,6,15,48.275
2020,5,6,16,47.857
2020,5,6,17,47.265
2020,5,6,18,46.175
2020,5,6,19,46.121
2020,5,6,20,46.606
2020,5,6,21,43.847
2020,5,6,22,40.428
2020,5,6,23,36.849
2020,5,6,24,34.117
2020,5,7,1,32.475
2020,5,7,2,31.385
2020,5,7,3,30.698
2020,5,7,4,30.739
2020,5,7,5,31.385
2020,5,7,6,31.761
2020,5,7,7,33.296
2020,5,7,8,34.615
2020,5,7,9,36.66
2020,5,7,10,37.562
2020,5,7,11,38.8
2020,5,7,12,39.621
2020,5,7,13,41.128
2020,5,7,14,42.38
2020,5,7,15,43.268
2020,5,7,16,43.766
2020,5,7,17,43.268
2020,5,7,18,41.761
2020,5,7,19,41.653
2020,5,7,20,42.595
2020,5,7,21,40.496
2020,5,7,22,37.387
2020,5,7,23,34.251
2020,5,7,24,32.004
2020,5,8,1,30.564
2020,5,8,2,29.595
2020,5,8,3,29.029
2020,5,8,4,29.245
2020,5,8,5,29.877
2020,5,8,6,30.281
2020,5,8,7,31.815
2020,5,8,8,33.982
2020,5,8,9,35.718
2020,5,8,10,36.862
2020,5,8,11,37.441
2020,5,8,12,37.548
2020,5,8,13,37.387
2020,5,8,14,37.521
2020,5,8,15,38.369
2020,5,8,16,39.163
2020,5,8,17,39.392
2020,5,8,18,38.894
2020,5,8,19,39.029
2020,5,8,20,39.863
2020,5,8,21,38.248
2020,5,8,22,35.92
2020,5,8,23,33.363
2020,5,8,24,31.263
2020,5,9,1,29.81
2020,5,9,2,28.962
2020,5,9,3,28.303
2020,5,9,4,28.235
2020,5,9,5,28.047
2020,5,9,6,27.562
2020,5,9,7,28.733
2020,5,9,8,30.685
2020,5,9,9,32.73
2020,5,9,10,34.466
2020,5,9,11,35.691
2020,5,9,12,36.97
2020,5,9,13,38.235
2020,5,9,14,39.836
2020,5,9,15,41.048
2020,5,9,16,41.882
2020,5,9,17,42.124
2020,5,9,18,41.384
2020,5,9,19,40.886
2020,5,9,20,41.653
2020,5,9,21,39.809
2020,5,9,22,37.575
2020,5,9,23,34.816
2020,5,9,24,32.555
2020,5,10,1,30.792
2020,5,10,2,29.796
2020,5,10,3,29.07
2020,5,10,4,28.827
2020,5,10,5,28.451
2020,5,10,6,27.562
2020,5,10,7,28.908
2020,5,10,8,31.129
2020,5,10,9,33.659
2020,5,10,10,36.162
2020,5,10,11,38.369
2020,5,10,12,40.402
2020,5,10,13,40.334
2020,5,10,14,43.093
2020,5,10,15,45.166
2020,5,10,16,46.444
2020,5,10,17,46.579
2020,5,10,18,45.771
2020,5,10,19,45.327
2020,5,10,20,45.744
2020,5,10,21,43.214
2020,5,10,22,40.644
2020,5,10,23,37.427
2020,5,10,24,34.561
2020,5,11,1,32.717
2020,5,11,2,31.559
2020,5,11,3,30.685
2020,5,11,4,30.671
2020,5,11,5,31.142
2020,5,11,6,31.694
2020,5,11,7,34.022
2020,5,11,8,36.835
2020,5,11,9,39.177
2020,5,11,10,41.586
2020,5,11,11,44.116
2020,5,11,12,46.525
2020,5,11,13,48.234
2020,5,11,14,50.67
2020,5,11,15,53.133
2020,5,11,16,54.304
2020,5,11,17,53.873
2020,5,11,18,51.935
2020,5,11,19,51.195
2020,5,11,20,51.397
2020,5,11,21,48.638
2020,5,11,22,44.278
2020,5,11,23,39.648
2020,5,11,24,36.189
2020,5,12,1,34.063
2020,5,12,2,32.569
2020,5,12,3,31.694
2020,5,12,4,31.654
2020,5,12,5,31.936
2020,5,12,6,32.475
2020,5,12,7,34.924
2020,5,12,8,37.454
2020,5,12,9,40.173
2020,5,12,10,42.34
2020,5,12,11,44.022
2020,5,12,12,45.475
2020,5,12,13,46.619
2020,5,12,14,48.49
2020,5,12,15,50.536
2020,5,12,16,51.639
2020,5,12,17,51.545
2020,5,12,18,49.728
2020,5,12,19,48.625
2020,5,12,20,48.409
2020,5,12,21,45.502
2020,5,12,22,41.371
2020,5,12,23,37.239
2020,5,12,24,34.359
2020,5,13,1,32.448
2020,5,13,2,31.156
2020,5,13,3,30.335
2020,5,13,4,30.241
2020,5,13,5,30.658
2020,5,13,6,31.344
2020,5,13,7,34.197
2020,5,13,8,35.57
2020,5,13,9,38.181
2020,5,13,10,40.025
2020,5,13,11,41.397
2020,5,13,12,42.811
2020,5,13,13,43.914
2020,5,13,14,46.189
2020,5,13,15,48.503
2020,5,13,16,49.836
2020,5,13,17,49.943
2020,5,13,18,48.167
2020,5,13,19,47.117
2020,5,13,20,47.198
2020,5,13,21,44.251
2020,5,13,22,40.348
2020,5,13,23,36.579
2020,5,13,24,33.699
2020,5,14,1,31.802
2020,5,14,2,30.577
2020,5,14,3,30.052
2020,5,14,4,29.918
2020,5,14,5,30.496
2020,5,14,6,31.021
2020,5,14,7,33.04
2020,5,14,8,35.368
