Year,Month,Day,Period,1,2,3
2020,8,6,7,1577.653389,1507.767984,1554.832332
2020,8,6,8,1692.584117,1662.088777,1680.156596
2020,8,6,9,1810.33523,1844.671809,1783.842139
2020,8,6,10,1946.066304,1962.655438,1865.888959
2020,8,6,11,2081.444829,2084.227924,1895.191395
2020,8,6,12,2211.535131,2193.239414,1915.928504
2020,8,6,13,2328.2286,2193.688021,1949.2882
2020,8,6,14,2423.416625,2274.885881,1999.778551
2020,8,6,15,2461.139287,2364.607272,2053.424549
2020,8,6,16,2447.389906,2402.290257,2058.383423
2020,8,6,17,2357.842652,2353.840705,2002.032585
2020,8,6,18,2202.368877,2244.380608,1863.184119
2020,8,6,19,2104.713013,2164.977176,1759.949383
2020,8,6,20,2051.12568,2136.266331,1828.472003
2020,8,6,21,1964.046264,1994.057925,1757.69535
2020,8,6,22,1796.938397,1841.980167,1640.034799
2020,8,6,23,1648.515586,1681.378876,1507.497627
2020,8,6,24,1555.44285,1555.320321,1405.164505
2020,8,7,1,1499.387679,1454.383756,1348.813667
2020,8,7,2,1457.434438,1387.092712,1316.80639
2020,8,7,3,1438.044285,1338.643161,1302.831382
2020,8,7,4,1442.627412,1333.708484,1316.80639
2020,8,7,5,1485.638298,1337.29734,1369.550775
2020,8,7,6,1520.188026,1329.222415,1449.794369
2020,8,7,7,1575.185552,1407.280025,1549.873458
2020,8,7,8,1651.335972,1514.048481,1658.968681
2020,8,7,9,1711.621722,1607.807335,1758.146156
2020,8,7,10,1757.805542,1654.462459,1830.275229
2020,8,7,11,1802.579169,1718.613254,1918.633344
2020,8,7,12,1860.044532,1785.45569,1976.787409
2020,8,7,13,1939.367887,1853.643948,2032.687441
2020,8,7,14,2029.620238,1943.813946,2097.1528
2020,8,7,15,2097.3095,2031.292303,2114.283455
2020,8,7,16,2137.852548,2084.227924,2096.701993
2020,8,7,17,2123.39807,2083.33071,1997.975324
2020,8,7,18,2041.959426,2029.049268,1857.323632
2020,8,7,19,1944.303563,1955.926334,1746.425182
2020,8,7,20,1900.235032,1950.991657,1756.342929
2020,8,7,21,1820.559129,1846.914843,1690.074344
2020,8,7,22,1686.943345,1737.006139,1574.21702
2020,8,7,23,1561.083622,1604.218479,1461.064537
2020,8,7,24,1474.004206,1487.132064,1368.198355
2020,8,8,1,1411.955715,1404.139776,1307.790256
2020,8,8,2,1363.656606,1342.232016,1270.824106
2020,8,8,3,1333.690005,1297.819928,1243.324897
2020,8,8,4,1315.357496,1270.006296,1239.718444
2020,8,8,5,1309.011628,1256.548088,1246.029737
2020,8,8,6,1312.889659,1222.902566,1241.972477
2020,8,8,7,1397.501237,1308.137888,1285.249921
2020,8,8,8,1517.36764,1454.383756,1376.763682
2020,8,8,9,1654.861455,1610.947584,1487.662132
2020,8,8,10,1790.592528,1723.54793,1576.020247
2020,8,8,11,1915.747155,1834.353849,1658.968681
2020,8,8,12,2029.267689,1945.159767,1708.557419
2020,8,8,13,2126.923553,2024.563198,1806.833281
2020,8,8,14,2212.240228,2117.873446,1771.219551
2020,8,8,15,2277.461653,2187.856131,1794.6615
2020,8,8,16,2303.550223,2224.193295,1793.759886
2020,8,8,17,2288.0381,2220.155832,1750.031636
2020,8,8,18,2181.215982,2146.135684,1687.369503
2020,8,8,19,2061.702128,2051.031009,1630.117052
2020,8,8,20,1991.897575,2016.039666,1667.984815
2020,8,8,21,1844.53241,1908.373997,1612.53559
2020,8,8,22,1704.218209,1781.418228,1512.907308
2020,8,8,23,1563.55146,1641.452857,1415.983866
2020,8,8,24,1469.421079,1507.319377,1328.978171
2020,8,9,1,1402.436912,1414.906343,1268.570073
2020,8,9,2,1349.907224,1346.269479,1234.308763
2020,8,9,3,1324.171202,1290.193609,1215.374881
2020,8,9,4,1303.018308,1254.305053,1210.416008
2020,8,9,5,1287.858733,1234.11774,1206.358747
2020,8,9,6,1284.685799,1192.8459,1193.736159
2020,8,9,7,1358.015834,1263.725799,1212.670041
2020,8,9,8,1482.817912,1387.092712,1272.627333
2020,8,9,9,1628.772885,1549.488431,1345.207213
2020,8,9,10,1778.958436,1693.042657,1413.729832
2020,8,9,11,1940.072984,1853.195341,1475.490351
2020,8,9,12,2099.777338,1999.441209,1526.882316
2020,8,9,13,2245.027214,2121.462301,1563.848466
2020,8,9,14,2364.893617,2236.305682,1605.773489
2020,8,9,15,2468.190252,2331.858964,1645.44448
2020,8,9,16,2525.655616,2379.859909,1661.222714
2020,8,9,17,2522.482682,2373.130804,1643.641253
2020,8,9,18,2418.48095,2292.381552,1586.839608
2020,8,9,19,2300.729837,2188.304738,1543.562164
2020,8,9,20,2211.535131,2140.7524,1601.716229
2020,8,9,21,2043.369619,2021.871557,1574.667827
2020,8,9,22,1848.41044,1853.195341,1478.645998
2020,8,9,23,1674.956705,1689.902408,1375.862069
2020,8,9,24,1572.717714,1549.937038,1302.380576
2020,8,10,1,1501.855517,1443.617189,1256.398292
2020,8,10,2,1452.498763,1373.634503,1237.46441
2020,8,10,3,1426.762741,1326.530773,1235.661183
2020,8,10,4,1436.281544,1319.353062,1253.242645
2020,8,10,5,1485.28575,1320.250275,1306.888643
2020,8,10,6,1551.564819,1314.418385,1376.763682
2020,8,10,7,1686.943345,1410.420274,1479.096805
2020,8,10,8,1839.949283,1559.806391,1589.093641
2020,8,10,9,2001.416378,1725.790965,1677.902562
2020,8,10,10,2186.151658,1879.214544,1750.031636
2020,8,10,11,2352.554429,2035.329765,1806.382474
2020,8,10,12,2492.516081,2179.781206,1873.552673
2020,8,10,13,2620.843642,2275.334488,1942.976906
2020,8,10,14,2736.479466,2368.644735,2023.671307
2020,8,10,15,2815.80282,2433.692744,2063.342297
2020,8,10,16,2850,2460.160554,2082.726985
2020,8,10,17,2797.82286,2441.767669,2030.433407
2020,8,10,18,2644.464374,2356.08374,1889.330908
2020,8,10,19,2522.482682,2256.941602,1788.801012
2020,8,10,20,2446.68481,2171.70628,1821.259095
2020,8,10,21,2308.485898,1991.366284,1727.942107
2020,8,10,22,2077.21425,1802.502755,1585.487188
2020,8,10,23,1882.255072,1638.761215,1447.991142
2020,8,10,24,1752.16477,1503.281914,1348.813667
2020,8,11,1,1656.624196,1414.457737,1292.462828
2020,8,11,2,1592.107867,1351.652762,1255.496678
2020,8,11,3,1547.686789,1303.651818,1241.52167
2020,8,11,4,1532.527214,1289.296395,1249.185384
2020,8,11,5,1563.55146,1288.399181,1287.954761
2020,8,11,6,1606.209797,1280.324256,1351.0677
2020,8,11,7,1695.051954,1370.494255,1452.048402
2020,8,11,8,1820.559129,1510.908232,1591.798481
2020,8,11,9,1968.276843,1667.47206,1723.884847
2020,8,11,10,2137.852548,1819.549819,1860.479279
2020,8,11,11,2314.12667,1982.842751,1972.730149
2020,8,11,12,2485.112568,2172.154887,2078.218918
2020,8,11,13,2629.657348,2321.092397,2228.788358
2020,8,11,14,2746.703365,2458.366126,2293.253717
2020,8,11,15,2824.263978,2560.199906,2365.38279
2020,8,11,16,2823.206333,2609.098064,2376.652958
2020,8,11,17,2709.333251,2602.36896,2278.827903
2020,8,11,18,2560.557892,2538.218165,2095.80038
2020,8,11,19,2469.247897,2446.253738,1958.755141
2020,8,11,20,2389.571994,2396.458366,1955.148687
2020,8,11,21,2248.200148,2212.529514,1845.602657
2020,8,11,22,2033.498268,2010.207776,1666.632395
2020,8,11,23,1862.864918,1815.960963,1509.300854
2020,8,11,24,1739.825581,1666.12624,1391.640304
2020,8,12,1,1653.80381,1549.488431,1324.920911
2020,8,12,2,1588.229837,1475.019676,1283.897501
2020,8,12,3,1543.808758,1432.850622,1271.274913
2020,8,12,4,1542.751113,1419.392413,1273.979753
2020,8,12,5,1573.42281,1422.981269,1319.962037
2020,8,12,6,1622.779565,1413.560523,1378.566909
2020,8,12,7,1690.821376,1504.179128,1489.014552
2020,8,12,8,1750.754577,1651.770817,1645.44448
2020,8,12,9,1826.199901,1822.690068,1801.4236
2020,8,12,10,1972.85997,1981.496931,1961.910788
2020,8,12,11,2116.699654,2150.173147,2115.185068
2020,8,12,12,2255.95621,2315.260507,2138.17621
2020,8,12,13,2356.432459,2448.94538,2425.340082
2020,8,12,14,2450.210292,2591.602393,2577.712749
2020,8,12,15,2526.360713,2666.968361,2741.355584
2020,8,12,16,2538.347353,2681.772391,2600.703891
2020,8,12,17,2382.873577,2635.117267,2521.812717
2020,8,12,18,2210.830035,2531.040453,2245.468206
2020,8,12,19,2160.415636,2439.524634,2183.256881
2020,8,12,20,2105.41811,2414.402644,2170.183486
2020,8,12,21,1996.480703,2265.016528,2017.810819
2020,8,12,22,1818.44384,2098.583346,1820.357482
2020,8,12,23,1639.349332,1920.486384,1621.100917
2020,8,12,24,1545.924048,1759.885094,1484.055679
2020,8,13,1,1491.984166,1647.733354,1402.910471
2020,8,13,2,1451.441118,1571.021565,1349.264473
2020,8,13,3,1438.044285,1518.983158,1328.978171
2020,8,13,4,1444.390153,1503.281914,1340.248339
2020,8,13,5,1487.753587,1503.730521,1388.03385
2020,8,13,6,1539.225631,1498.795844,1452.048402
2020,8,13,7,1648.515586,1598.386589,1560.242012
2020,8,13,8,1770.497279,1762.576735,1760.40019
2020,8,13,9,1888.60094,1915.103101,1939.821259
2020,8,13,10,2039.13904,2059.554541,2103.464094
2020,8,13,11,2189.324592,2206.697623,2253.13192
2020,8,13,12,2341.625433,2369.093342,2414.069915
2020,8,13,13,2479.471796,2479.002046,2568.245808
2020,8,13,14,2599.690747,2513.993389,2714.757988
2020,8,13,15,2684.654874,2533.283488,2795.903195
2020,8,13,16,2685.712519,2549.433339,2782.378994
2020,8,13,17,2558.795151,2529.246025,2640.374881
2020,8,13,18,2364.188521,2446.253738,2353.211009
2020,8,13,19,2272.525977,2389.280655,2190.018981
2020,8,13,20,2151.249381,2402.290257,2155.757672
2020,8,13,21,2000.358733,2271.745632,2025.023727
2020,8,13,22,1811.745423,2117.424839,1812.693768
2020,8,13,23,1663.675161,1943.813946,1630.567858
2020,8,13,24,1574.127907,1806.09161,1480.449225
2020,8,14,1,1514.547254,1698.874547,1394.795951
2020,8,14,2,1465.895596,1607.807335,1349.71528
2020,8,14,3,1442.97996,1546.796789,1321.765264
2020,8,14,4,1446.152895,1530.198331,1325.822525
2020,8,14,5,1482.465364,1536.030222,1367.296742
2020,8,14,6,1531.117021,1516.740123,1438.524201
2020,8,14,7,1641.464621,1603.321266,1542.209744
2020,8,14,8,1758.863187,1770.651661,1688.271117
2020,8,14,9,1875.204107,1932.598772,1852.364758
2020,8,14,10,2016.575952,2087.816779,2005.188232
2020,8,14,11,2257.718951,2228.679364,2146.741537
2020,8,14,12,2264.417368,2373.130804,2251.7795
2020,8,14,13,2329.991341,2477.656225,2381.611832
2020,8,14,14,2417.423305,2579.938612,2486.649794
2020,8,14,15,2492.868629,2624.3507,2554.2708
2020,8,14,16,2498.86195,2638.706123,2519.558684
2020,8,14,17,2440.338941,2585.321895,2387.923126
2020,8,14,18,2341.272885,2479.450653,2148.995571
2020,8,14,19,2211.887679,2385.243192,1972.730149
2020,8,14,20,2134.327066,2328.270109,1972.730149
2020,8,14,21,2010.582632,2184.267275,1850.561531
2020,8,14,22,1828.31519,2038.470014,1695.484024
2020,8,14,23,1639.349332,1876.074296,1556.635558
2020,8,14,24,1519.482929,1733.417283,1394.795951
2020,8,15,1,1436.98664,1616.330867,1401.558051
2020,8,15,2,1393.975755,1527.058083,1315.904777
2020,8,15,3,1366.124443,1469.636392,1292.913635
2020,8,15,4,1358.368382,1436.439477,1289.307181
2020,8,15,5,1357.310737,1419.392413,1308.69187
2020,8,15,6,1348.849579,1382.606643,1305.987029
2020,8,15,7,1437.691737,1454.383756,1341.600759
2020,8,15,8,1536.757793,1441.374154,1438.073394
2020,8,15,9,1743.351064,1757.193452,1559.791205
2020,8,15,10,1813.860713,1895.813002,1678.353369
2020,8,15,11,1912.574221,2018.731308,1779.334071
2020,8,15,12,2016.223404,2129.08862,1839.74217
2020,8,15,13,2104.360465,2205.351802,1894.740588
2020,8,15,14,2179.805789,2313.017472,1950.189813
2020,8,15,15,2233.393122,2374.476625,1979.943056
2020,8,15,16,2245.732311,2405.430505,1975.885796
2020,8,15,17,2231.982929,2362.812844,1906.010756
2020,8,15,18,2138.205096,2256.044388,1718.475166
2020,8,15,19,2072.631123,2160.0425,1649.050933
2020,8,15,20,2004.236764,2106.209665,1699.090478
2020,8,15,21,1884.722909,1967.590115,1630.567858
2020,8,15,22,1753.927511,1835.699669,1544.914584
2020,8,15,23,1622.779565,1697.08012,1442.581462
2020,8,15,24,1538.520534,1568.329923,1357.378994
2020,8,16,1,1478.234785,1476.365497,1303.732996
2020,8,16,2,1433.10861,1399.653707,1266.766846
2020,8,16,3,1399.616526,1347.166693,1248.734578
2020,8,16,4,1383.046759,1312.17535,1244.226511
2020,8,16,5,1373.880505,1291.988037,1250.537804
2020,8,16,6,1362.246413,1238.155202,1241.972477
2020,8,16,7,1424.294904,1306.792067,1248.734578
2020,8,16,8,1538.520534,1446.30883,1300.577349
2020,8,16,9,1679.89238,1597.489375,1374.058842
2020,8,16,10,1832.898318,1760.782308,1459.26131
2020,8,16,11,1973.917615,1928.112703,1540.406517
2020,8,16,12,2092.021277,2102.620809,1600.814616
2020,8,16,13,2189.324592,2215.669762,1660.321101
2020,8,16,14,2281.339683,2293.727373,1730.19614
2020,8,16,15,2356.785007,2325.578467,1764.45745
2020,8,16,16,2396.270411,2367.747521,1782.489718
2020,8,16,17,2356.432459,2353.840705,1752.285669
2020,8,16,18,2253.84092,2295.073194,1690.074344
2020,8,16,19,2190.734785,2227.78215,1636.879152
2020,8,16,20,2144.903513,2199.968519,1692.779184
2020,8,16,21,1992.250124,2054.171258,1640.034799
2020,8,16,22,1808.219941,1897.60743,1521.472635
2020,8,16,23,1658.034389,1728.034,1405.164505
2020,8,16,24,1562.493815,1606.910121,1326.273331
2020,8,17,1,1503.970807,1527.058083,1277.586207
2020,8,17,2,1457.786987,1474.122462,1253.693451
2020,8,17,3,1432.403513,1429.261766,1249.636191
2020,8,17,4,1438.396833,1409.52306,1266.766846
2020,8,17,5,1473.299109,1421.186841,1317.257197
2020,8,17,6,1542.751113,1412.214702,1388.484657
2020,8,17,7,1646.400297,1510.011018,1464.220183
2020,8,17,8,1757.100445,1678.238627,1574.21702
2020,8,17,9,1879.082138,1678.687234,1686.918697
2020,8,17,10,2011.992825,2024.114592,1792.858273
2020,8,17,11,2159.357991,2194.585235,1866.339766
2020,8,17,12,2289.800841,2336.345034,1956.050301
2020,8,17,13,2407.199406,2435.487171,2013.753559
2020,8,17,14,2506.970559,2513.993389,2080.923758
2020,8,17,15,2564.788471,2572.7609,2109.775388
2020,8,17,16,2566.198664,2566.92901,2095.80038
2020,8,17,17,2371.944582,2537.320951,2024.122113
2020,8,17,18,2143.845868,2461.057768,1866.339766
2020,8,17,19,2072.278575,2391.972297,1760.40019
2020,8,17,20,1991.897575,2338.588069,1786.997786
2020,8,17,21,1886.133102,2157.799465,1694.131604
2020,8,17,22,1715.499753,1987.328821,1547.619424
2020,8,17,23,1573.42281,1817.306784,1425.450807
2020,8,17,24,1494.099456,1663.883205,1322.216071
2020,8,18,1,1442.274864,1558.909177,1276.233787
2020,8,18,2,1408.430233,1472.328034,1246.029737
2020,8,18,3,1389.392627,1419.84102,1230.251503
2020,8,18,4,1393.270658,1394.270423,1250.537804
2020,8,18,5,1442.627412,1405.03699,1298.774122
2020,8,18,6,1511.021771,1401.448135,1367.296742
2020,8,18,7,1567.42949,1489.375098,1459.26131
2020,8,18,8,1627.71524,1636.069573,1565.651693
2020,8,18,9,1685.533152,1779.175193,1664.378361
2020,8,18,10,1752.517318,1920.037777,1756.342929
2020,8,18,11,1827.610094,2067.629466,1845.151851
2020,8,18,12,1924.560861,2202.211554,1901.953496
2020,8,18,13,2042.664523,2308.082796,1956.050301
2020,8,18,14,2147.371351,2416.645679,2004.286618
2020,8,18,15,2235.508412,2487.974185,2037.646314
2020,8,18,16,2287.685552,2525.208563,2029.531794
2020,8,18,17,2266.885205,2495.600504,1949.2882
2020,8,18,18,2165.351311,2393.766724,1809.988928
2020,8,18,19,2114.936912,2311.671651,1739.212275
2020,8,18,20,2065.932707,2249.763891,1778.432458
2020,8,18,21,1957.700396,2078.84464,1697.287251
2020,8,18,22,1771.202375,1894.467181,1548.971844
2020,8,18,23,1626.657595,1729.828428,1423.64758
2020,8,18,24,1526.533894,1595.694947,1332.133818
2020,8,19,1,1464.485403,1501.038879,1283.446694
2020,8,19,2,1420.769421,1436.888084,1249.636191
2020,8,19,3,1403.494557,1383.952463,1241.52167
2020,8,19,4,1408.430233,1365.559578,1254.144258
2020,8,19,5,1454.261504,1371.840076,1301.028156
2020,8,19,6,1520.893122,1367.354006,1370.903195
2020,8,19,7,1613.61331,1456.178184,1463.769377
2020,8,19,8,1694.699406,1598.835196,1562.946852
2020,8,19,9,1809.982682,1746.875492,1664.829168
2020,8,19,10,1925.971054,1895.813002,1750.933249
2020,8,19,11,2034.555913,2048.787974,1839.291363
2020,8,19,12,2133.974518,2180.229813,1887.978488
2020,8,19,13,2243.617021,2282.512199,1962.812401
2020,8,19,14,2340.567788,2377.616874,2013.302752
2020,8,19,15,2406.141762,2448.94538,2048.014869
2020,8,19,16,2440.338941,2465.095231,2022.318886
2020,8,19,17,2392.39238,2426.963639,1956.951914
2020,8,19,18,2272.173429,2301.353691,1808.636507
2020,8,19,19,2198.843394,2201.762947,1729.294527
2020,8,19,20,2128.333746,2146.135684,1765.359064
2020,8,19,21,2014.108115,1982.394144,1678.804176
2020,8,19,22,1835.718704,1822.690068,1544.463777
2020,8,19,23,1664.380257,1675.995593,1415.082252
2020,8,19,24,1558.615784,1541.862112,1326.724138
2020,8,20,1,1494.452004,1444.514403,1274.881367
2020,8,20,2,1450.383474,1370.942862,1254.144258
2020,8,20,3,1429.583127,1322.941917,1239.267637
2020,8,20,4,1435.223899,1301.85739,1249.185384
2020,8,20,5,1469.06853,1308.586495,1290.208795
2020,8,20,6,1534.289955,1301.85739,1365.042708
2020,8,20,7,1632.298367,1379.915001,1452.499209
2020,8,20,8,1742.645967,1513.151267,1564.299272
2020,8,20,9,1849.820633,1647.733354,1663.927555
2020,8,20,10,1966.514102,1776.932158,1771.670357
2020,8,20,11,2097.3095,1896.710216,1864.536539
2020,8,20,12,2212.945324,2007.964741,1932.608352
2020,8,20,13,2312.716477,2097.237526,2019.614046
2020,8,20,14,2390.277091,2195.931056,2083.628599
2020,8,20,15,2448.800099,2273.988667,2111.127808
2020,8,20,16,2460.081643,2308.082796,2101.21006
2020,8,20,17,2393.097476,2283.85802,2025.023727
2020,8,20,18,2258.424048,2187.856131,1868.593799
2020,8,20,19,2161.120732,2096.340312,1789.702626
2020,8,20,20,2069.458189,2030.843696,1814.947801
2020,8,20,21,1922.445571,1867.550763,1724.335653
2020,8,20,22,1734.18481,1707.846687,1579.175894
2020,8,20,23,1577.653389,1549.937038,1448.892755
2020,8,20,24,1482.817912,1409.971667,1347.461246
2020,8,21,1,1426.057645,1318.904455,1291.561215
2020,8,21,2,1386.219693,1257.445301,1260.004745
2020,8,21,3,1367.534636,1218.416496,1248.734578
2020,8,21,4,1377.758535,1199.126397,1258.652325
2020,8,21,5,1412.660811,1207.201322,1296.520089
2020,8,21,6,1467.658337,1207.201322,1360.985448
2020,8,21,7,1549.802078,1274.492366,1441.229041
2020,8,21,8,1654.508906,1383.055249,1557.086365
2020,8,21,9,1766.2667,1501.487486,1674.746916
2020,8,21,10,1892.126423,1601.526838,1780.686492
2020,8,21,11,2019.396338,1722.202109,1886.175261
2020,8,21,12,2161.825829,1876.97151,1958.304334
2020,8,21,13,2342.683078,2005.721706,2031.785827
2020,8,21,14,2445.274617,2144.789863,2099.85764
2020,8,21,15,2524.245423,2234.959861,2155.757672
2020,8,21,16,2560.91044,2279.820557,2143.135084
2020,8,21,17,2491.458436,2263.670707,2073.710851
2020,8,21,18,2325.408214,2179.781206,1922.239798
2020,8,21,19,2211.887679,2109.349913,1828.021196
2020,8,21,20,2091.31618,2029.946482,1839.74217
2020,8,21,21,1958.758041,1901.196285,1744.621955
2020,8,21,22,1784.24666,1762.128128,1602.167036
2020,8,21,23,1628.420336,1619.919723,1474.588738
2020,8,21,24,1521.24567,1493.412561,1374.960456
2020,8,22,1,1449.325829,1406.382811,1307.790256
2020,8,22,2,1394.680851,1335.502912,1273.07814
2020,8,22,3,1362.246413,1292.885251,1253.242645
2020,8,22,4,1346.029193,1263.277192,1249.185384
2020,8,22,5,1337.215487,1255.202267,1262.258779
2020,8,22,6,1336.157843,1226.491421,1268.570073
2020,8,22,7,1407.02004,1297.819928,1300.577349
2020,8,22,8,1557.55814,1438.682512,1381.722556
2020,8,22,9,1728.191489,1593.900519,1484.957292
2020,8,22,10,1910.106383,1746.426885,1581.429927
2020,8,22,11,2085.32286,1894.915788,1650.85416
2020,8,22,12,2233.040574,2044.301905,1701.795318
2020,8,22,13,2362.425779,2171.70628,1729.294527
2020,8,22,14,2455.498516,2288.792696,1763.555837
2020,8,22,15,2529.533647,2376.71966,1791.956659
2020,8,22,16,2553.154379,2412.15961,1789.251819
2020,8,22,17,2506.618011,2395.561152,1755.441316
2020,8,22,18,2362.425779,2300.905084,1678.804176
2020,8,22,19,2228.457447,2223.744688,1635.977539
2020,8,22,20,2118.462395,2168.566032,1669.337235
2020,8,22,21,1948.534142,2016.93688,1601.265422
2020,8,22,22,1780.721178,1866.204943,1499.833913
2020,8,22,23,1658.034389,1711.884149,1410.123379
2020,8,22,24,1588.229837,1564.741067,1334.387852
2020,8,23,1,1525.123701,1454.383756,1279.389434
2020,8,23,2,1478.587333,1375.428931,1247.382158
2020,8,23,3,1440.864671,1316.66142,1228.448276
2020,8,23,4,1410.545522,1281.22147,1215.374881
2020,8,23,5,1394.680851,1260.58555,1219.432142
2020,8,23,6,1374.938149,1209.892964,1214.022461
2020,8,23,7,1444.390153,1270.454903,1228.448276
2020,8,23,8,1578.358486,1404.139776,1267.668459
2020,8,23,9,1727.133845,1555.768928,1326.724138
2020,8,23,10,1913.631865,1723.54793,1396.148371
2020,8,23,11,2075.804057,1892.672753,1460.162923
2020,8,23,12,2217.528451,2074.807178,1514.710535
2020,8,23,13,2352.906977,2217.46419,1570.610566
2020,8,23,14,2471.363187,2348.008815,1624.256564
2020,8,23,15,2532.001484,2439.524634,1677.000949
2020,8,23,16,2542.93048,2482.590902,1709.008225
2020,8,23,17,2486.875309,2472.272942,1700.442898
2020,8,23,18,2364.188521,2371.336377,1649.952547
2020,8,23,19,2295.794161,2274.437274,1624.256564
2020,8,23,20,2218.938644,2145.687077,1686.017083
2020,8,23,21,2038.433944,2048.787974,1612.986397
2020,8,23,22,1841.006927,1877.420116,1508.399241
2020,8,23,23,1677.071994,1707.846687,1394.795951
2020,8,23,24,1582.941613,1570.572958,1311.847517
2020,8,24,1,1523.713508,1469.187785,1272.176526
2020,8,24,2,1475.061851,1394.71903,1246.931351
2020,8,24,3,1438.396833,1345.820872,1235.661183
2020,8,24,4,1442.274864,1332.81127,1245.578931
2020,8,24,5,1484.933201,1343.12923,1297.872509
2020,8,24,6,1554.737754,1337.29734,1353.77254
2020,8,24,7,1670.021029,1429.710373,1440.778235
2020,8,24,8,1801.521524,1574.61042,1571.51218
2020,8,24,9,1946.066304,1750.464348,1695.934831
2020,8,24,10,2119.872588,1916.448922,1824.414742
2020,8,24,11,2298.967095,2106.658272,1925.846251
2020,8,24,12,2466.074963,2309.428616,2026.376147
2020,8,24,13,2626.131865,2452.534236,2134.11895
2020,8,24,14,2736.479466,2561.097119,2235.550459
2020,8,24,15,2810.162048,2614.481347,2300.917431
2020,8,24,16,2823.91143,2594.742641,2312.187599
2020,8,24,17,2718.852053,2557.059657,2225.632711
2020,8,24,18,2471.715735,2481.693688,2048.014869
2020,8,24,19,2248.552697,2426.963639,1933.960772
2020,8,24,20,2088.848342,2344.868566,1949.2882
2020,8,24,21,1965.103909,2159.145286,1806.382474
2020,8,24,22,1781.426274,1972.076184,1636.428345
2020,8,24,23,1631.240722,1785.904297,1483.604872
2020,8,24,24,1554.385205,1637.415394,1371.804809
2020,8,25,1,1495.509649,1536.927436,1319.511231
2020,8,25,2,1459.19718,1464.701716,1278.48782
2020,8,25,3,1440.512123,1422.981269,1267.217653
2020,8,25,4,1450.736022,1401.896742,1272.627333
2020,8,25,5,1498.682583,1422.532662,1325.371718
2020,8,25,6,1566.371846,1428.364552,1386.230623
2020,8,25,7,1642.522266,1518.983158,1484.506485
2020,8,25,8,1640.406977,1671.95813,1631.018665
2020,8,25,9,1667.200643,1855.886983,1809.538121
2020,8,25,10,1744.05616,2029.946482,1964.164821
2020,8,25,11,1837.833993,2102.172202,2142.684277
2020,8,25,12,1928.086343,2391.972297,2349.153749
2020,8,25,13,2038.081395,2534.180702,2557.877254
2020,8,25,14,2135.032162,2646.781048,2728.732996
2020,8,25,15,2220.348837,2739.194082,2784.182221
2020,8,25,16,2274.993815,2752.65229,2755.781398
2020,8,25,17,2254.546017,2692.090351,2583.573236
2020,8,25,18,2156.537605,2580.387219,2329.318254
2020,8,25,19,2138.910193,2528.797419,2190.469788
2020,8,25,20,2059.939386,2475.413191,2135.47137
2020,8,25,21,1934.079664,2320.195183,1967.320468
2020,8,25,22,1766.971796,2147.032898,1759.04777
2020,8,25,23,1618.196437,1964.001259,1576.020247
2020,8,25,24,1529.001732,1801.605541,1442.130655
2020,8,26,1,1472.594013,1688.10798,1370.903195
2020,8,26,2,1439.807026,1604.218479,1322.216071
2020,8,26,3,1422.179614,1545.899575,1311.847517
2020,8,26,4,1429.583127,1521.674799,1316.80639
2020,8,26,5,1481.407719,1531.992759,1355.12496
2020,8,26,6,1539.930727,1531.992759,1429.05726
2020,8,26,7,1643.579911,1618.125295,1538.152483
2020,8,26,8,1756.042801,1777.829372,1700.893705
2020,8,26,9,1875.556655,1932.598772,1883.921227
2020,8,26,10,2028.210045,2107.555486,2073.260044
2020,8,26,11,2194.965364,2277.128915,2275.221449
2020,8,26,12,2334.22192,2450.291201,2488.453021
2020,8,26,13,2460.081643,2587.56493,2678.693451
2020,8,26,14,2552.449283,2668.762789,2804.468523
2020,8,26,15,2615.20287,2726.633087,2850
2020,8,26,16,2639.17615,2745.923186,2724.675736
2020,8,26,17,2556.327313,2706.445774,2588.081303
2020,8,26,18,2393.802573,2592.948213,2343.293262
2020,8,26,19,2348.676398,2522.516921,2208.952863
2020,8,26,20,2234.098219,2456.123091,2177.8472
2020,8,26,21,2068.753093,2296.867622,1993.918064
2020,8,26,22,1861.102177,2120.565087,1779.334071
2020,8,26,23,1692.231569,1952.337478,1589.093641
2020,8,26,24,1582.236517,1799.811113,1461.064537
2020,8,27,1,1517.015092,1691.696836,1371.354002
2020,8,27,2,1472.946561,1600.629624,1327.625751
2020,8,27,3,1445.447798,1539.170471,1305.085416
2020,8,27,4,1457.434438,1509.113805,1311.847517
2020,8,27,5,1501.502969,1520.328978,1353.77254
2020,8,27,6,1566.371846,1518.085944,1425.450807
2020,8,27,7,1654.156358,1608.704549,1535.89845
2020,8,27,8,1682.712766,1767.960019,1701.795318
2020,8,27,9,1688.706086,1933.495986,1872.200253
2020,8,27,10,1689.411183,2086.470959,2038.547928
2020,8,27,11,1685.8857,2229.576578,2184.609301
2020,8,27,12,1728.191489,2363.261451,2359.071496
2020,8,27,13,1822.32187,2450.291201,2501.075609
2020,8,27,14,1897.767194,2514.441996,2620.08858
2020,8,27,15,1971.449777,2551.227766,2683.201519
2020,8,27,16,2008.114795,2548.984732,2645.784562
2020,8,27,17,1957.700396,2496.049111,2522.263524
2020,8,27,18,1871.678624,2383.448764,2255.385954
2020,8,27,19,1851.230826,2321.092397,2077.317305
2020,8,27,20,1813.508164,2251.109712,2040.801961
